FirstLayer_task_speed_factor_1,FirstLayer_task_speed_factor_2,FirstLayer_task_speed_factor_3,FirstLayer_task_speed_factor_4,FirstLayer_task_speed_factor_5,FirstLayer_task_speed_factor_6,FirstLayer_task_speed_factor_7,FirstLayer_task_share_factor_1,FirstLayer_task_share_factor_2,FirstLayer_task_share_factor_3,FirstLayer_task_share_factor_4,FirstLayer_task_share_factor_5,playerName,POSTU5,FirstLayer_arg_freq_factor_1,FirstLayer_arg_speed_factor_1,FirstLayer_arg_share_factor_1,FirstLayer_hotkey_freq_factor_1,FirstLayer_hotkey_speed_factor_1,FirstLayer_hotkey_share_factor_1,FirstLayer_dialogue_freq_factor_1,FirstLayer_dialogue_freq_factor_2,FirstLayer_dialogue_freq_factor_3,FirstLayer_dialogue_freq_factor_4,FirstLayer_dialogue_freq_factor_5,FirstLayer_dialogue_freq_factor_6,FirstLayer_dialogue_freq_factor_7,FirstLayer_dialogue_freq_factor_8,FirstLayer_dialogue_freq_factor_9,FirstLayer_dialogue_freq_factor_10,FirstLayer_dialogue_freq_factor_11,FirstLayer_dialogue_freq_factor_12,FirstLayer_dialogue_freq_factor_13,FirstLayer_dialogue_freq_factor_14,FirstLayer_dialogue_freq_factor_15,FirstLayer_dialogue_freq_factor_16,FirstLayer_dialogue_freq_factor_17,FirstLayer_dialogue_freq_factor_18,FirstLayer_dialogue_freq_factor_19,FirstLayer_dialogue_freq_factor_20,FirstLayer_dialogue_share_factor_1,FirstLayer_dialogue_share_factor_2,FirstLayer_dialogue_share_factor_3,FirstLayer_dialogue_share_factor_4,FirstLayer_dialogue_share_factor_5,FirstLayer_dialogue_share_factor_6,FirstLayer_dialogue_share_factor_7,FirstLayer_dialogue_share_factor_8,FirstLayer_dialogue_share_factor_9,FirstLayer_dialogue_share_factor_10,FirstLayer_dialogue_share_factor_11,FirstLayer_dialogue_share_factor_12,FirstLayer_dialogue_share_factor_13,FirstLayer_dialogue_share_factor_14,FirstLayer_dialogue_share_factor_15,FirstLayer_dialogue_share_factor_16,FirstLayer_dialogue_share_factor_17,FirstLayer_dialogue_speed_factor_1,FirstLayer_dialogue_speed_factor_2,FirstLayer_dialogue_speed_factor_3,FirstLayer_dialogue_speed_factor_4,FirstLayer_dialogue_speed_factor_5,FirstLayer_dialogue_speed_factor_6,FirstLayer_dialogue_speed_factor_7,FirstLayer_dialogue_speed_factor_8,FirstLayer_dialogue_speed_factor_9,FirstLayer_dialogue_speed_factor_10,FirstLayer_dialogue_speed_factor_11,FirstLayer_dialogue_speed_factor_12,FirstLayer_dialogue_speed_factor_13,FirstLayer_dialogue_speed_factor_14,FirstLayer_dialogue_speed_factor_15,FirstLayer_dialogue_speed_factor_16,FirstLayer_dialogue_speed_factor_17,FirstLayer_dialogue_speed_factor_18,FirstLayer_dialogue_speed_factor_19,FirstLayer_dialogue_speed_factor_20,FirstLayer_dialogue_speed_factor_21,SecondLayer_dialogue_inter_factor_1,SecondLayer_dialogue_inter_factor_2,SecondLayer_dialogue_inter_factor_3,SecondLayer_dialogue_inter_factor_4,SecondLayer_dialogue_inter_factor_5,SecondLayer_dialogue_inter_factor_6,SecondLayer_dialogue_inter_factor_7,SecondLayer_dialogue_inter_factor_8,SecondLayer_dialogue_inter_factor_9,SecondLayer_dialogue_inter_factor_10,SecondLayer_dialogue_inter_factor_11,SecondLayer_dialogue_inter_factor_12,SecondLayer_dialogue_inter_factor_13,FirstLayer_behaviorType_freq_factor_1,FirstLayer_behaviorType_freq_factor_2,FirstLayer_behaviorType_share_factor_1,FirstLayer_behaviorType_share_factor_2,FirstLayer_behaviorType_share_factor_3,FirstLayer_behaviorType_speed_factor_1,FirstLayer_behaviorType_speed_factor_2,FirstLayer_behaviorType_speed_factor_3,FirstLayer_map_share_size_factor_1,FirstLayer_map_share_duration_factor_1,FirstLayer_map_duration_factor_1,FirstLayer_map_share_size_factor_2,FirstLayer_itemInter_freq_factor_1,FirstLayer_itemInter_freq_factor_2,FirstLayer_itemInter_freq_factor_3,FirstLayer_itemInter_freq_factor_4,FirstLayer_itemInter_freq_factor_5,FirstLayer_itemInter_speed_factor_1,FirstLayer_itemInter_speed_factor_2,FirstLayer_itemInter_speed_factor_3,FirstLayer_itemInter_speed_factor_4,FirstLayer_itemInter_share_factor_1,FirstLayer_itemInter_share_factor_2,FirstLayer_tool_freq_factor_1,FirstLayer_tool_freq_factor_2,FirstLayer_tool_speed_factor_1,FirstLayer_tool_speed_factor_2,convinceBillScore,firstSetUpScore,secondSetUpScore,thirdSetUpScore,forthSetUpScore,PREU5,ThirdLayer_inter_factor_1,ThirdLayer_inter_factor_2,ThirdLayer_inter_factor_3,ThirdLayer_inter_factor_4,ThirdLayer_inter_factor_5,ThirdLayer_inter_factor_6,ThirdLayer_inter_factor_7,ThirdLayer_inter_factor_8,ThirdLayer_inter_factor_9,ThirdLayer_inter_factor_10,ThirdLayer_inter_factor_11,ThirdLayer_inter_factor_12,ThirdLayer_inter_factor_13,ThirdLayer_inter_factor_14,ThirdLayer_inter_factor_15,ThirdLayer_inter_factor_16,ThirdLayer_inter_factor_17,ThirdLayer_inter_factor_18,ThirdLayer_inter_factor_19,ThirdLayer_inter_factor_20,ThirdLayer_inter_factor_21,ThirdLayer_inter_factor_22,SecondLayer_task_inter_factor_1,SecondLayer_task_inter_factor_2,SecondLayer_task_inter_factor_3,SecondLayer_arg_inter_factor_1,SecondLayer_hotkey_inter_factor_1,SecondLayer_behaviorType_inter_factor_1,SecondLayer_behaviorType_inter_factor_2,SecondLayer_mapExp_inter_factor_1,SecondLayer_tool_inter_factor_1,SecondLayer_tool_inter_factor_2,SecondLayer_dialogue_inter_factor_14,SecondLayer_dialogue_inter_factor_15,SecondLayer_dialogue_inter_factor_16,SecondLayer_dialogue_inter_factor_17,SecondLayer_task_inter_factor_4,SecondLayer_item_inter_factor_1,SecondLayer_item_inter_factor_2,SecondLayer_item_inter_factor_3,SecondLayer_item_inter_factor_4
0.017013691,0.061810343,0.005877859,0.022358931,-0.01021544,0.013763051,-0.029355233,-0.085321817,-0.028799786,0.002012302,-0.008681753,-0.002054532,11,High,1.629386352,-0.687641809,0,-0.016403735,-0.015418732,-0.010167962,1.662392101,-1.340175825,-0.947778102,-0.735987858,-0.417983522,0.805057866,2.302463597,0.647775841,-1.765454309,-0.304213267,-0.63419591,0.342195665,0.213646277,0.162989881,-0.556881175,-1.067469767,0.354858633,0.940113603,0.506566524,-0.747410573,0.636232258,-0.03617611,0.06135581,3.628470242,-1.06914014,0.863009601,-1.185691534,0.762839018,0.939790494,0.55444272,1.813688193,0.320686893,1.499626883,-2.122333697,0.011962445,-0.147427241,-0.720045185,0.892797173,0.003264611,-1.039436637,-0.078305005,1.475585178,1.062131928,-1.211059176,0.071222354,-1.113222615,-0.985241131,0.651357769,-0.838582631,-0.613650531,-1.903178961,0.439915805,-0.353706349,-0.965460509,0.406890105,-0.974662132,0.692652061,-0.178333592,-0.862087374,-0.138936039,-0.165587357,0.150526281,0.730281655,-0.288466004,1.023972739,-0.761557298,0.155525851,0.010857149,-0.434814434,-0.103647095,-0.206784105,-0.550962147,-0.060102274,-0.398780941,0.5559244,0.477302305,-0.11268019,0.242295611,0.014217792,Small,Small,Small,Small,1.289952223,2.3429867,0.310634539,3.517031598,6.177063644,4.791362235,0.430496492,-0.046128068,0.532158591,0.567746277,-0.66273782,0.979251006,0.548207125,0.0982621,1.672181087,High,Low,High,High,High,Low,-0.406489129,1.629497762,0.934543321,-0.030459274,-0.664846558,0.738186506,-0.117274642,-0.935265219,0.406822006,-1.050691212,0.205833954,1.134227131,-0.43654414,2.932015263,-0.717148074,0.904576844,0.418926754,-0.311817316,-0.16897215,-1.495979472,-0.339747459,0.791406808,-0.314381019,-0.637418354,0.66415916,-1.18073289,0.292867744,0.297889836,1.901562453,2.115584056,-0.725560734,0.840657038,0.583142649,-0.766851686,-1.421568819,-0.904020208,-0.410187643,0.278908632,2.079863427,-1.525493985,0.261258671
-0.092910794,0.01228406,-0.090451976,0.001373887,0.120671729,-0.013452757,-0.041410677,0.105896326,-0.057831186,0.07713912,0.018573756,-0.024700082,12,High,-1.169848817,0,-0.370883384,-0.022285789,-0.006801135,0.013268452,1.898284527,-1.177469358,-0.485390248,0.443064564,0.251133633,0.134877476,-0.045590942,-0.019034068,-0.499996536,-0.189175507,-0.270911296,-0.388291167,-0.111077369,0.182527243,1.114181799,0.521444299,0.2375805,-0.78153984,-0.016482932,0.060739181,0.368517659,0.659773202,0.443197866,-1.923509985,-0.132033403,2.78992546,0.765922001,-0.769235518,-1.732539866,-3.203011082,1.151398939,0.60464337,-0.552900424,0.46739705,-1.363313777,0.287704361,0.908367504,-0.163639809,0.024192846,-1.220180937,-0.271733692,1.103323788,0.405861997,0.865817587,2.007320129,0.895353552,0.03614088,-0.34174533,-0.792232571,-0.42957588,0.025490875,0.405928418,0.131256238,0.850999463,-1.286421486,-0.276286584,-0.76277054,-1.020718729,-1.200322712,-0.29276439,0.115228764,0.347986932,-0.178852354,0.459116094,0.330075698,0.297941076,-0.024920315,-0.312530101,-0.855366936,-0.511653347,-0.146166787,-0.77931702,0.317650017,0.193065357,0.317788996,-0.256033008,-0.278822383,-0.134194754,-0.012050307,Large,Small,Small,Small,8.666238691,-1.855513327,0.552899852,1.568227172,1.546391307,0.685217832,-1.768149532,-4.892166862,4.309533528,1.737235733,0.173722529,0.313893477,-0.10041494,-0.638727051,0.412242907,High,High,High,High,High,High,1.33717685,0.213828881,0.572006039,-0.040724908,-0.113778064,-0.549412745,-1.572207692,-0.149788545,-2.304334675,2.44174534,-1.224553508,-1.482009811,-0.677755769,0.558874757,-0.327003614,-0.859132059,-3.499409002,0.685740023,-1.328959069,-0.408424991,0.676106591,-0.598580538,0.791166668,-1.313770892,-0.15478705,-0.067150226,0.641736559,-1.419359077,0.102925357,0.584611857,2.054568678,0.054715006,-0.107881622,1.123223812,-0.068453068,0.400657035,1.881670267,-0.215183439,0.152231044,-0.642120996,-0.373207142
-0.013023681,-0.03451391,-0.185266367,0.057655354,0.069882042,0.030694691,-0.046463738,0.040263755,-0.022358778,-0.122994838,-0.025943536,-0.080929505,13,High,-1.555799599,0.266611879,0,-0.024003499,-0.012065733,0.004267775,1.916427649,-1.442527838,-0.840006151,-0.736731125,0.40415534,-0.372708522,-0.844605465,0.253602093,-0.238551092,0.076606107,-0.623526553,-0.562217161,-0.719226485,0.665881468,-0.543383151,-0.132402673,0.289969523,-0.703428444,-0.047495007,-0.801695822,-0.426075796,0.260634232,-0.563249918,1.018424553,-1.129867408,1.114029788,-0.684628264,-1.359262803,-0.324567322,-1.053655089,-1.071232042,1.790435346,0.334980055,1.043747691,-0.303643619,0.46514098,0.078620154,-0.170258158,0.234929833,0.245322188,0.902770517,0.942333164,-0.373069385,0.857298661,0.715601733,-0.761317061,-1.951400783,-1.496200603,1.036463908,-0.073639078,-0.67048722,0.693169924,-0.665820265,0.820414635,1.189939922,-0.161997232,-0.057084229,0.55289952,-0.163721661,-0.988917783,0.264500366,-0.512330953,0.046996354,-1.218187368,-0.096083981,1.246494315,-0.49014328,-0.392110999,-0.430081263,0.656329264,0.308855374,0.042826609,-0.529655574,0.201362476,0.377907938,-0.086320796,-0.515881316,-0.383693996,0.184398616,Small,Small,Small,Small,1.762240048,2.567429547,0.245256637,0.600097223,-0.277154493,-1.095314497,1.472142142,-0.527284927,1.381927969,-0.126579989,-1.200762984,0.313893477,0.235582461,-1.078761109,-0.631795193,High,Low,High,High,High,High,-0.420884355,0.595709852,1.664331863,-0.165016997,-0.361497122,-0.66467797,-0.428474912,-0.213198599,0.21198168,1.39892568,-1.054637634,-0.814878979,-0.670021948,-0.945156688,-0.193116022,-0.197968488,-0.251415203,-0.316475063,0.349747972,-2.213495471,0.748392353,-0.369709553,0.331482014,-0.354227286,0.130744071,0.866757045,1.955589295,-0.93170579,-1.130440122,0.004483545,1.316421858,-0.50508882,1.101654028,0.566866139,-1.088762532,-0.525314517,-0.071662002,0.550370984,-0.988405434,1.886588828,-0.610920426
-0.062939214,-0.006338437,0.070767841,-0.002798309,-0.011303771,0.001794246,-0.062544979,0.081375842,-0.020263686,0.042072833,-0.0326658,-0.076651749,14,High,0,0.475754324,-1.069541489,-0.015722526,0.004085711,0.018312823,2.441346636,-0.075313478,0.805499586,-0.025640593,0.277991275,0.292517219,0.323335636,-0.577507988,-0.101096971,0.013525083,0.990111957,1.288339522,0.058738,1.38832007,-0.269573624,1.71588766,0.318669654,0.098585459,0.926704487,0.042499536,0.612216907,-1.125421576,-0.216541558,-4.575650818,1.026708936,-0.024130355,1.513121561,0.718059869,-0.290891037,-1.101190652,-0.834176973,-0.303026236,0.552575068,1.284891561,-0.277291072,-0.534988744,-0.504825193,-1.344957674,-0.522514536,-0.804032776,-0.485373611,-0.575312374,-0.569745068,-0.304211208,-0.174174276,1.34501433,0.691392789,1.987324966,1.625395566,1.554473178,0.679695114,0.148551187,1.16526662,-0.428238193,-0.791493195,0.656111226,0.989045813,-0.578786464,0.049560417,0.8070224,0.675235828,-0.336375851,-0.397007018,0.268593626,-0.358339961,0.079794063,0.872436903,0.278854299,-0.865440287,-0.647049891,1.202482813,-0.797803237,0.034086912,0.180601971,-0.329872817,0.377764424,0.146769284,0.30627105,-0.003311568,Large,Large,Large,Small,1.484529142,3.710621691,0.448630314,-0.027682226,0.367087599,-0.76525446,0.055018665,0.84198992,-1.727838884,1.588665635,0.487831657,0.313893477,-1.108407144,-0.155093384,-0.515372381,High,Low,High,High,High,Low,0.018749748,-0.767546313,-1.647906571,0.338451559,-0.098795703,1.298617643,-0.898629588,-0.516803234,-0.490105092,1.766474522,-0.938872223,-0.934200552,-0.466409208,-0.153752146,0.07112295,0.140266809,-0.730071488,0.751056675,-0.660254286,1.225827142,-0.686458559,-1.66033895,-0.239327652,-0.877250177,-0.484288723,-1.991936313,-0.056681125,-0.624444941,1.256588553,1.319330856,-0.442801572,1.856935554,1.240173792,1.4408188,1.828138313,1.38777275,-0.362976275,-0.997816201,-0.040164268,-2.292230323,-0.983862563
-0.047651946,0.01361635,0.000979382,0.030845122,0.0302148,0.008098624,0.051663233,-0.083277147,-0.081915757,0.014172282,0.004252512,0.000450391,15,High,5.35148911,-1.111280109,0,-0.024324724,-0.018062822,-0.014040223,1.95793604,-1.635979131,-0.864358803,0.808974654,0.121174342,0.340256647,0.335623163,1.948806175,1.60498663,0.014917304,0.280821696,-0.522021047,-0.094732348,-0.411509594,0.291523675,-0.101118912,-0.226814863,0.200221866,-0.096600381,-0.201389541,-0.525186376,-0.240149728,0.429549375,-2.113564954,-2.046112084,0.615040748,-1.9065649,-0.16700563,-0.299140394,0.815047293,-0.052109324,-0.356927301,-0.235783109,-0.524507602,-1.631615135,-0.202615544,0.061567243,0.472647603,-0.85056381,0.339623281,0.868537634,-1.059899892,0.417646574,-0.802575314,0.387656352,1.32005237,-1.29439101,-0.086915287,0.52571286,1.86802735,-0.076158803,-0.04226862,1.639761719,1.385699459,0.509108241,-0.654198134,1.468858043,0.267516516,-0.056556318,0.058942415,-0.511606207,-1.273595053,-0.139160576,0.426474805,-1.121594551,0.237224223,-0.632106417,-0.171181001,-0.010705751,0.052553971,-0.174372462,-0.764290715,-0.33457048,0.186965796,0.134639288,-0.3452638,0.099027421,0.303239409,-0.068050047,Small,Large,Small,Large,2.340020123,2.672398344,0.407530094,0.337810557,1.284650577,-2.788856247,1.215859559,-1.15745914,1.332004749,-3.365709977,-0.325384112,0.979251006,-0.765772469,-1.207833664,-0.063623791,High,High,High,High,High,High,0.668714375,0.146327502,-1.119172259,0.207993306,0.155245857,0.0785812,1.277658885,-1.716504658,-2.345486089,-0.293323571,-1.52357848,1.708681699,-0.401492497,-0.674146926,-2.131740141,-0.698185752,-0.328477703,-0.186363694,1.097838374,-1.571755279,0.488952541,-1.855667925,-0.345715311,-0.322677386,-1.004228797,-0.871652457,-0.629660798,0.144522961,0.920660599,1.003796365,-0.468420191,0.023677882,1.916092322,-0.875742411,-1.437824645,1.004425751,-0.674850868,0.859442455,0.780100843,-1.038227903,-1.619748884
-0.095098296,0.001444188,0.090768671,0.011639474,0.019884346,0.127938708,-0.036739952,0.05591541,-0.059926642,0.049988954,0.06563853,-0.052021852,16,High,3.341039439,0,-4.240704684,-0.015969621,0.00471423,0.049696265,2.872213461,-0.275641733,1.594462103,0.719811477,0.196442892,0.645159408,-1.370039892,0.252517821,-0.587326228,0.099973459,0.019485849,0.255211433,-0.153517601,-0.205855023,-2.260322481,0.929535309,-0.64335152,-0.756811691,0.056979668,-1.57856906,-0.837449219,-1.046378648,0.269077908,-4.356596822,0.291609144,-0.931065556,0.305427673,-0.938900357,-0.64628316,0.854566617,0.269854524,1.330509885,0.016312149,1.743161368,0.024422006,1.483327443,-0.165028364,0.823003959,1.459950578,-0.179449068,0.765060625,-0.560182963,-0.985295901,-0.372677888,-0.539487866,-0.526294537,-0.118904819,-0.172518129,-1.701740183,-0.179004127,0.547803347,0.251240436,0.480251838,0.329691078,-0.167282191,0.428537697,-0.328806295,-0.217419585,0.141073474,0.974793747,0.085434726,-1.132088045,-0.750997701,-0.339051573,-0.539227907,0.061786362,0.793611337,0.631622011,-0.615852427,-0.427472822,-0.720084322,-0.844248223,0.202850969,-0.110426294,-0.236217442,-0.241756539,-0.27894398,0.258098021,-0.119121539,Large,Large,Small,Large,7.524701645,0.521973508,0.786648316,-2.812313605,0.91634748,-3.03134368,-0.044246141,1.014189758,0.596659506,-0.487190211,0.633244166,-0.351464052,0.977689298,1.616163211,-1.498976856,High,High,High,High,Low,High,1.129620159,-0.674457862,-2.472850636,1.625160893,-0.670081918,0.475187456,1.201502719,-2.02632612,0.03780347,3.256308447,-0.44840803,0.097167461,-1.83575253,-1.965495587,-0.744609474,-0.061171664,-1.777297674,-1.083512484,0.174448404,-0.299851245,0.286163313,-0.833680763,1.246575974,-1.308978074,0.816300783,-2.13242874,-0.858980763,0.574897427,-0.523486828,0.81984878,-0.110917972,-0.164565837,0.943196032,0.521515083,-0.112967744,-0.331446164,2.325388844,0.365885348,-1.633932349,-0.340474668,-0.88226068
-0.09273261,-0.008530101,0.073848916,0.012092578,-0.082475809,-0.005455047,-0.0263273,0.122738883,-0.091577923,0.021719853,0.008949878,-0.048478232,17,High,0,-0.664622575,-1.751422675,0.014811495,-0.045163874,-0.046348341,2.288585221,-0.336642777,1.657831513,-0.432981498,-1.102973805,0.084166712,-0.489752524,-0.400110357,-0.449913022,0.317791915,0.736881834,0.198463145,-0.85247449,0.73268698,0.752406002,-0.793376638,0.689312293,0.802866431,0.116130354,0.496759961,0.33345808,0.953691077,-0.476712233,-5.817992019,0.582394209,-1.41366178,0.334475758,1.591346885,0.214802609,-0.502346298,-0.770591007,0.307530134,0.560096156,0.195988054,-0.385484713,-0.49743108,-0.65101379,0.029687355,-0.883297949,0.104364778,-0.218699825,-0.81828043,-0.410019865,0.081309878,1.290844983,0.31406121,-0.193283475,-0.965486715,-0.241851542,-0.286682194,0.272420216,-0.007679723,-0.015375839,0.755031574,-0.040321213,-0.351674723,0.327048428,0.911143114,0.807413866,0.121877598,0.222950471,0.032340615,0.25532349,-0.205732104,0.341527295,-0.288855068,-0.74119271,0.132384636,-0.202036975,0.015605444,0.562215563,0.755264401,0.004815225,-0.018117899,-0.487375825,-0.044153851,-0.201997313,-0.246617909,-0.215741758,Large,Small,Small,Large,2.702679631,0.888598948,0.355472582,-2.592328891,2.24469741,-1.630271824,-0.765277381,0.530700281,-0.771642341,1.211270071,0.114908371,0.646572242,-0.037715287,0.079731539,-0.303385178,High,High,High,High,High,High,0.672026674,-1.135319095,-0.441371988,-0.256104506,0.832325619,-0.527093357,-0.368519619,1.997738446,0.299357017,0.736339906,1.251170579,-0.987709458,2.149678984,-0.361893976,1.255664683,0.123082349,-0.557057442,0.251169593,0.78909191,0.486897847,0.499072169,0.327329035,0.497525391,1.890625654,-0.088344029,0.454139547,-0.621437006,0.109501477,0.132476864,-0.301382124,0.122749534,0.612365808,-0.238082978,0.39246864,0.54024971,1.124726085,-0.192043702,-0.853172829,-1.832724924,-0.0580018,0.930061673
-0.045054925,0.019521959,-0.001060603,-0.014062286,0.033842476,-0.047466534,-0.09985158,0.025584838,0.008699708,0.02997278,-0.366857929,0.005709535,18,Low,2.534327465,-1.799200582,0,0.051044368,-0.022457864,0.011934542,-1.076040444,1.349940902,2.266576488,0.304841258,0.737149501,-3.661668308,1.390308976,2.74192327,1.002658673,-0.77908039,1.474896309,0.241809832,-0.401443517,-0.277557131,1.326741113,-0.767435851,-1.524367012,0.231569897,0.788793485,-1.470518542,0.670093674,0.944263335,-1.854181558,1.586108012,1.15509921,-0.308494998,1.697743433,-1.602021581,1.110029985,0.370230636,-0.470632938,-1.76886357,-0.82860188,-1.439146883,-1.689975363,-0.102690859,0.928213916,-0.283659299,0.659475534,-1.843410544,-0.475535485,0.213194961,0.134954113,-0.425157969,0.814443501,0.348922484,-1.034379461,-0.341095497,0.312979399,-0.065642658,0.240511915,0.201415241,0.313041558,0.150528839,-0.397390296,0.346300694,0.437081926,0.914077163,-0.563323062,-0.810328433,-0.265302013,0.236509747,0.180595626,0.27317963,-0.07464519,0.140871151,0.933825153,-0.237168377,0.19796805,0.136541985,-0.424038143,0.171079739,0.782024945,-0.416623376,-0.270539671,-0.262475202,-0.161289291,-0.155676305,0.203417577,Large,Small,Small,Small,7.33490183,-9.536214519,-0.398668534,-2.903195724,3.126516775,-3.157609004,-1.837525729,-1.128010049,-0.253246892,-3.063924356,0.592323115,-0.351464052,3.751713639,2.655760587,0.772766647,High,Low,Low,Low,Low,Low,0.828243598,-0.999896001,-0.789484727,1.406772011,1.271916881,1.053773149,0.550838875,-3.126702126,-0.909945405,-3.280202338,1.692775262,-0.228833655,2.339827075,1.6886793,-1.06066443,-0.344200184,0.079643794,0.70176605,1.114737226,0.165757424,-0.461097926,-1.198171328,-5.095682845,1.030557627,0.820746999,-1.271262528,-0.751009486,0.100688806,-1.673956554,1.287406785,0.801765846,1.349078369,0.64045514,-0.860572035,1.47845387,-0.696231446,-2.009141561,1.088278978,2.870030568,-2.149120565,0.65245337
-0.085180299,0.001710703,0.014502722,0.012118153,-0.019437182,0.006082969,-0.018075523,-0.007835091,-0.016825003,0.002660036,0.00311314,-0.00568026,19,High,-1.706087672,-0.845743266,0,-0.010901942,-0.007887906,0.002264945,2.792220326,0.688439836,4.962643154,1.593143552,1.089291979,0.817100779,1.900041765,-0.748286356,0.882893441,-1.910072852,-0.982127049,0.389388622,-0.094668078,0.747911512,-0.265336691,-1.317411292,-0.240834423,-0.431479947,0.667470316,0.303223942,0.418990392,-0.169173632,1.475615013,-4.749128919,-0.653097754,-1.464493274,0.87622667,1.286709637,-0.673291665,-0.480470743,-0.477367679,0.777520893,1.109689344,0.218487884,-0.145425141,0.748219118,0.726942739,0.004352586,0.5067867,-0.114576222,-0.709721835,-0.277982289,1.500117589,-0.543119224,-0.13323842,-0.159383466,-0.186363593,-0.068387038,0.02734776,1.437234507,-0.037555349,-0.094307358,-1.857307302,0.635598444,0.008834743,0.750652013,0.993110205,0.000851808,0.455745727,-0.305570808,-0.308329177,0.536196669,-0.242112223,-0.724013593,-0.497025747,0.641570469,0.274868529,0.290866826,-0.531293973,0.711429277,-0.192790118,0.869528149,0.174588531,-0.037968136,0.030752239,0.36251172,-0.115130425,0.251885982,0.031093535,Large,Small,Small,Large,9.578744453,-3.101024727,0.750094649,-3.593712086,5.091465287,-2.307435456,-1.161253941,1.067606904,-1.093089052,-0.153380605,-0.19873605,0.646572242,-0.526201463,0.245758636,-0.445750736,High,High,High,High,High,High,0.050816559,-1.469839542,-1.999299341,-0.597094501,2.886994219,0.882633989,-0.092009202,-0.488127742,0.396914819,-0.892602839,-0.328939916,1.207678996,-1.509553114,-0.216607794,-1.276779937,1.510466312,0.106325401,-0.391398115,1.302698192,-0.658938719,-0.477849021,0.977757977,-0.555135765,-0.778328718,0.665661262,-0.156366791,1.041732953,0.123763746,1.330007504,-0.341003959,2.686999627,0.14615156,1.056418645,-0.904126492,0.558891149,-2.659750791,-0.476842526,0.888721722,0.597345311,-1.582792474,-0.059333184
-0.088056608,-0.042606845,-0.02677001,0.007647289,0.138104022,-0.013161705,0.064185255,0.066438552,0.083620548,-0.084906229,0.029543938,0.020611347,20,Low,0,-1.183202709,-2.158592791,-0.02409055,-0.012153942,0.004232565,1.469380764,-0.395135373,-0.851005861,-0.628281485,0.124736489,0.817436477,0.086216903,2.164232837,2.339262591,0.407061742,-0.350458534,-1.008836623,-0.532197771,-0.193258614,-0.737982208,-0.693039074,0.105936125,-1.053891065,-1.345450362,0.094370877,0.86490738,-0.381161015,-1.18134232,2.093865891,1.546448456,0.419458222,-1.049091089,-1.266783611,-0.140250708,-1.106733623,0.28385265,0.168484335,-0.458582018,0.636380428,-1.194672507,-0.614664345,-1.467876718,-1.763410205,-0.6473016,0.804194494,0.624984178,1.20872954,-0.411190357,-0.603136159,0.797386843,0.527118768,-1.376409098,-0.470046466,-0.79259113,-0.506985295,-0.57240571,-0.348978923,-0.499391183,1.138981662,0.071371304,0.453736828,-0.940129577,-0.354787669,-0.054992889,-1.319820774,0.280788846,-0.575493022,0.129696111,0.400098485,-0.239161688,0.150106907,0.098157407,0.166537856,0.341205278,0.115441754,0.415993814,-0.849530527,0.025567178,0.374043348,-0.312124606,0.079898773,-0.08178963,0.163685197,-0.115990809,Large,Small,Small,Small,2.4690989,-0.434036941,-0.310547232,-1.709842314,-0.148785532,0.265851006,3.59147389,-2.378630056,0.094540304,-2.418025351,-1.07708444,0.313893477,0.235582461,-1.078761109,-0.631795193,High,High,High,High,High,Low,0.143689772,-0.18001514,0.120792928,0.183309604,-0.851287134,-0.843933196,0.201810769,0.717008756,-2.092945912,-1.701013192,-0.967471953,-1.792353617,-1.421998133,1.012764033,-2.482286804,1.230704074,0.329018996,-1.215641081,0.58628575,-2.141694505,1.143736476,-1.625086119,0.254528766,-0.435095453,-1.570544328,0.652117621,3.076371913,0.203274376,-0.405962831,0.237953705,1.389916247,-2.408652173,-0.267469916,0.184272862,1.411376706,-1.031134864,0.810592398,0.48966693,-0.594256109,1.216336695,-1.946094675
