FirstLayer_task_speed_factor_20,ThirdLayer_inter_factor_29,FirstLayer_arg_freq_factor_1,FirstLayer_dialogue_freq_factor_13,ThirdLayer_inter_factor_12,SecondLayer_item_inter_factor_6,SecondLayer_dialogue_inter_factor_4,FirstLayer_task_speed_factor_12,FirstLayer_itemInter_freq_factor_2,FirstLayer_hotkey_freq_factor_2,FirstLayer_arg_speed_factor_7,FirstLayer_task_speed_factor_15,FirstLayer_itemInter_speed_factor_2,ThirdLayer_inter_factor_9,FirstLayer_dialogue_freq_factor_18,SecondLayer_arg_inter_factor_4,FirstLayer_tool_freq_factor_2,SecondLayer_tool_inter_factor_2,FirstLayer_task_speed_factor_30,ThirdLayer_inter_factor_16,fountainScore,SecondLayer_dialogue_inter_factor_1,ThirdLayer_inter_factor_10,SecondLayer_task_inter_factor_13,FirstLayer_task_share_factor_10,FirstLayer_task_speed_factor_28,FirstLayer_task_speed_factor_32,FirstLayer_task_speed_factor_13,ThirdLayer_inter_factor_37,SecondLayer_arg_inter_factor_2,FirstLayer_arg_freq_factor_8,drillRoomScore,FirstLayer_arg_share_factor_2,FirstLayer_arg_freq_factor_6,PREARG,FirstLayer_arg_freq_factor_9,POSTARG,playerName
2.81317129,-0.865145444,-1.199750696,1.662754809,1.323213442,0.101540131,-1.400097906,13.77527624,3.174348654,-0.141309838,0.510106102,4.321957696,-3.85239648,0.163156541,-0.485710079,-1.089094968,-0.66773181,0.635040175,6.308775117,0.015717236,0.226172167,-0.185760133,0.545266027,2.727172381,0.09044753,0.297856463,0.827819724,-1.976933431,-0.476537678,-0.030560471,1.293759084,1.424333349,-0.489883287,2.669239653,-0.521154383,0.088337646,Low,344
1.392620317,-1.703757541,-0.667927489,-1.703825559,0.188520429,0.34930595,1.086680627,-1.280060136,-10.10096441,-0.871467932,-0.413336343,3.233317965,1.651666331,0.288268044,1.314900931,0.257170222,0.602789208,-0.175827741,-3.204052013,0.480472629,0.240207243,-0.922611291,2.111687634,-1.94332523,0.157274374,-0.85498597,-2.461981245,2.870416788,0.954215482,-0.336185326,-0.185921195,-2.471070176,1.315867198,-0.683503476,1.018404603,-0.457167432,High,345
-5.130890882,0.408611026,-0.397225311,-0.165103229,-1.04290839,0.377827107,0.488652478,6.061767475,-10.86471183,-2.938160631,-1.251306149,-5.934963283,2.782663628,-0.544490082,0.236772635,0.323882989,-3.241412395,1.306633522,0.612535414,0.730731476,7.37239269,2.455987302,3.274451644,4.11404869,1.699129422,0.944987341,0.405419216,-6.356223803,0.024588718,0.719487314,-0.484915905,0.278068149,0.792636636,1.065114763,0.440014548,-1.807877614,Low,346
-4.669368541,0.341723497,-0.053098036,-0.016801323,-1.15905623,0.879800385,-0.193363202,7.406758913,-10.86132653,-0.89726978,-0.642207985,-3.984893696,0.473145326,-0.186751666,-1.412085898,-1.338592168,-0.834343798,0.015719519,-0.090843585,-0.100284244,3.527281018,-0.675702168,-0.225573531,2.567158127,-0.221351022,0.732725555,2.860770807,-6.296973627,-0.885134809,0.379567753,0.968280117,-0.185961996,0.154560121,1.821648582,-1.045726219,0.659662314,High,347
-4.243212676,1.151769791,-0.472371448,-0.26757584,-1.33657759,-1.15947783,0.200353272,6.715994512,-5.52138964,-0.643511725,0.776604173,-2.977719548,0.432585471,-0.246475799,-0.760736389,0.507677517,-0.781687278,-1.541417524,0.814816441,0.60299121,1.392105772,0.370083856,-0.756449526,2.896674378,1.127222413,0.147361548,0.886539529,-8.50637065,-0.412004178,-0.852014153,0.582641502,0.86561878,0.003550391,0.501602767,0.108427529,-0.845389239,High,348
-6.897882758,-1.213193155,0.428256875,-0.330357867,-1.051242572,-1.366188861,0.705191275,9.595638965,-5.583043863,-1.298232077,3.983679184,-4.975419361,-0.802152756,1.167109745,0.198226142,1.177557447,-2.520718888,-0.454639456,2.116205696,0.984731466,12.64759604,-0.871818136,0.316495011,4.570456918,-0.336238972,0.355171141,1.512723963,-9.355252529,-0.532033707,0.183374423,-0.535128205,0.684984502,-0.132314648,-1.252996475,0.412835757,-1.354624264,High,349
0.009209594,0.3424317,-1.678108919,1.115601774,0.805101072,-1.522179305,0.64178611,9.452396515,1.669223289,-0.958482861,0.258459532,-1.327756395,-2.009316371,0.810367761,-2.825782981,2.071163969,-1.927457267,-0.793466408,2.326389441,1.802270323,-2.400752217,-0.675319617,-0.915689381,2.677162129,-0.574752162,0.105797701,1.418117865,-3.693611459,-2.012175509,-0.302693274,0.48598667,1.375824823,0.132434741,0.023987111,-0.032091045,0.025550568,High,350
-5.248041912,-0.78380878,0.633338289,2.740446407,0.959696157,-0.217476982,2.55239807,1.681280561,-0.59297314,-1.205687012,-1.230058404,-0.622515008,2.071215788,0.128756864,-0.321382485,0.915006161,-1.062187053,0.073525416,-2.685181483,-0.012062554,3.439508851,0.962187728,-0.374792813,0.409278468,-0.964392408,0.327368589,0.615257838,-1.193030396,-0.032637872,0.405213334,0.246959628,-1.264443088,-0.330745147,-2.051110439,0.279326543,0.756454609,High,351
-6.360168326,1.029876072,0.300321546,-0.094506478,-0.098182469,0.612621395,1.319963869,7.698771212,-4.792748948,-1.169824012,0.591464231,-5.308677289,0.310250336,-0.069874812,1.281275452,-0.352662473,-1.332096934,-0.726223356,1.565763456,0.266784349,2.996249362,-0.512040701,-0.548980084,2.629184841,1.18462003,-0.335414965,0.550693503,-5.481166643,0.008849109,-1.072457058,0.460655419,-0.230361063,0.028144948,-1.366475184,0.017874922,-0.765109417,High,352
1.943385115,1.582283833,-1.4733187,-0.362960746,-0.032511518,0.358031678,0.968213341,3.804862691,-7.392596832,-6.580257955,1.064433576,-4.152027487,1.55699996,0.349881867,-0.972779775,0.330287552,-1.88643669,0.054032342,0.493025218,0.300947344,-0.277900346,1.039491014,4.417590844,2.147171403,-0.477822575,1.17453479,-0.603574492,-5.226382671,0.703370043,0.239864241,0.075002329,1.290312872,-0.286283456,-2.159731294,-0.144652065,0.659976176,Low,353
1.392620317,-0.897582597,-0.640591596,3.131387523,0.260827019,-0.078585865,0.287936993,-1.280060136,0.129444084,-0.6570426,-0.787406776,3.233317965,0.044160141,0.974345694,1.632406241,-1.467297668,0.320226142,1.532097421,-3.204052013,0.514367725,3.572743767,-1.783773512,-0.541579097,-1.94332523,0.157274374,-0.390350146,-2.461981245,2.870416788,0.268094007,-0.150089241,-0.365234383,-2.471070176,-0.39449312,4.506899059,1.414472883,-2.00139348,High,354
-7.173322002,0.536900692,0.000996316,-0.463149259,-1.680824628,-1.024013393,0.532309467,10.07202639,-9.249216763,-2.094331881,0.257109661,-5.083055332,-1.495880285,0.570575959,-2.177331689,-1.563551314,-2.371696665,-0.992493195,-0.554502756,-0.622247342,7.712717545,1.305384117,0.284984446,3.628756003,0.548871448,0.120967895,3.320772412,-8.728186646,-0.465895181,1.427240171,1.13074701,-0.558383134,0.570420687,2.017628843,-0.670445377,2.381505304,Low,355
-0.018883405,0.65498985,-0.199679262,-0.95207484,-1.321640826,0.188690941,-0.90494738,11.01186587,-0.121797979,0.432018741,-0.557195187,-0.929054821,-3.047853147,0.680411771,0.068142823,-1.322663599,2.483217514,-2.158200219,1.994880036,-0.283270509,3.037396371,0.738971973,-0.844772546,3.119474962,1.165773675,0.491412682,2.589936207,-5.992194622,0.692047723,-0.527001751,0.992734374,1.913189747,-0.983332386,-0.324860461,0.0378294,-0.656380938,High,356
5.298332741,-0.180418073,0.475035594,-0.318074899,-0.345029716,1.045614221,0.505554231,3.901009841,0.181579351,-1.24144787,0.614266885,2.096456881,-1.328588096,0.906795741,-1.533329095,-0.501814465,-1.436995084,0.014004382,3.368518664,0.501714739,-2.132952643,-0.610993499,-0.35801263,1.450208705,-1.902847308,-2.33009047,0.019381269,3.035274,0.013773535,-1.222789312,-0.1090248,-2.091828648,-0.298994283,-1.038327852,0.044445885,-1.484917855,Low,357
2.570183605,1.744642131,-1.022041084,6.056297013,-0.51004603,-0.843077561,-1.297066732,-1.206637798,-5.057775918,-0.573831773,-0.374390736,0.037627848,0.467173889,-3.475249857,-4.021885644,0.123639595,-0.724683796,-1.964723071,-3.357148292,1.438107124,-1.745786614,-0.997540807,0.206387985,-0.977103844,-3.469060764,-1.932798276,-0.992370152,5.612067039,1.207128074,0.701928861,1.046164612,-5.706921101,0.195308044,1.405071174,-1.709772777,0.145868333,High,358
-4.007038071,-0.368790261,-1.463449511,-0.269607805,0.289668314,-0.199519276,0.145828598,5.691386856,-10.74160959,0.13477306,0.419650241,-4.448736382,-0.094991749,-0.507102382,-1.619788533,0.673605958,-0.900407342,1.129132326,-0.068938681,2.020198011,7.686920246,-0.338374217,-0.172583846,2.658154069,-0.036340136,-0.132628483,1.226882773,-5.304342967,-2.18242306,0.235241779,-0.053176785,0.40339955,4.462006758,3.601848982,-0.003619943,-0.844791724,Low,359
-4.829560176,0.331072464,-0.657085056,-0.735631009,-2.047431379,1.704235701,-0.943752833,6.420050473,-4.458193593,0.132713067,0.765008121,-2.587481711,2.202119956,0.104858797,-0.421295037,-1.221533587,-0.501192248,0.020675921,0.747796808,1.997032383,5.660117092,0.582627079,-0.183663353,3.048654168,1.130111965,0.227902043,3.315188867,-6.17271931,-0.5408516,0.196789,1.398722637,-0.234180424,0.911809554,3.354439158,-0.397593115,-1.894007374,High,360
4.712777396,0.545190393,-0.039485203,0.912463449,-0.316848077,0.799471043,1.155699641,4.377458308,5.787157935,-0.132884697,-0.547038605,4.144245755,1.428673246,-0.223401841,1.231440736,0.921864319,0.182098069,1.272268886,3.295904781,-1.55050424,-1.312702407,0.307616398,0.396549749,1.04935805,0.052197222,0.211665377,-1.604631883,-2.395214953,1.061271301,-0.365185876,0.480948285,-1.604970077,-0.038790096,0.488572761,-0.250935889,0.040265628,Low,361
2.739613227,0.183408934,-0.179938433,-2.008899106,1.563975079,0.859848669,-0.03825244,-1.762210105,9.886243605,-1.398419976,-0.204948918,1.568935667,3.901564866,1.736790891,-0.159378125,0.999400858,-0.384296256,0.884352535,-1.875572312,0.83578679,-1.504212544,-0.80038577,-0.424118115,-1.631768377,-0.475965551,-0.239611316,-2.243362206,5.16551167,-0.337791397,0.033906316,-0.135034274,-3.007827607,-0.881105312,0.027700969,0.690726105,0.647040953,High,362
-6.7450668,-1.631081871,0.060807065,0.228073919,-1.011454674,-0.987584425,1.120500054,9.583335237,-8.851568149,1.291807136,-0.674558844,-6.067465942,0.007483518,1.043964859,-0.279645678,-0.293652134,0.251077132,0.529621395,1.002358754,-0.050020645,7.378561969,0.857211933,0.128391216,4.016018081,0.019290463,0.335826459,3.625231129,-7.391507601,0.611833484,0.379705946,-1.128560687,0.0724295,-0.695711523,1.053519947,1.055812441,-4.103522238,High,363
1.039840252,0.815986338,-0.155739517,1.541319943,1.385735503,-0.721576241,0.469567312,-0.540311286,-8.457548848,-2.211069121,-0.163649006,-1.039155564,1.636901714,-0.89823516,0.206093714,-0.543607016,-1.6911376,0.327052882,-5.847085239,-0.811172228,-1.876300595,0.742152876,0.604769213,-2.121136691,-0.598179384,-0.926717706,-2.036276459,0.950384339,-1.206157899,0.481765362,0.028559635,-2.763049591,0.120843303,-1.865476578,-0.381181745,-0.334657062,High,364
-0.136307275,0.575568998,0.030026236,-1.418022326,-0.500343497,1.86229182,-0.193801148,5.418597483,-4.431231398,-0.968704225,-0.277804041,-4.046366757,3.839199899,0.614282926,1.577160317,-0.928236544,-1.410043696,-0.129877169,2.000050554,1.369550402,2.158464481,0.525259345,-0.875088165,2.885334129,-1.584987732,-1.733988414,1.551184847,-1.024940497,1.219934302,-0.166348409,0.415706351,0.155286005,-0.440921444,-0.18162647,-0.673009823,-1.604832574,High,365
-0.431090413,0.944520206,0.17766006,0.64084909,-1.29044047,-0.684533136,-1.021926522,3.038838703,-12.0438444,-0.925729244,-1.845491531,-2.147670271,0.64612645,-0.578470252,1.936639632,-0.972942118,-1.714666388,0.609422634,2.507381483,0.25930271,-0.00708478,0.401376874,-0.517235105,-0.412507539,-0.369372777,-1.678109573,-2.876675687,-2.895211792,-1.242748025,0.327921384,-0.249973649,-2.685277884,-1.655808544,0.463137055,0.431714093,-2.533969732,Low,366
2.783309953,0.440954606,-0.218498169,0.61948463,9.428690115,-0.066181446,1.331254354,-1.437480505,32.34805754,3.211726837,-0.343922053,1.464196199,-1.200443285,0.99127438,-0.88254809,-0.390652789,1.569353463,-0.394251594,-2.467289271,-0.078473259,3.061082292,3.084745373,1.403853772,-1.28637026,-1.184953289,-0.762453928,-1.465537914,6.826549827,-0.288442398,0.789504841,1.912464223,-3.221169458,-0.082142425,2.998068793,-0.798842845,1.771298151,High,367
-3.356650061,1.132471662,-0.324226082,0.559932527,-0.631559721,0.610169575,-0.16724409,7.697292558,-9.607217466,0.641749669,1.197980969,-3.498206683,-1.691694533,0.28451042,9.219342098,-0.409969579,-1.430218122,1.893816072,0.646704638,2.164592896,4.027847163,-1.752991611,0.074585595,2.430239513,0.396526878,0.339244439,2.394609726,-6.444904944,0.675475716,-0.555186673,-0.005283884,-0.18553901,0.967309662,2.852713106,-0.145012918,0.178504846,High,368
-4.711346395,-1.136946538,2.225686709,1.918558452,-2.37884511,0.092816841,-3.324082846,6.016704819,-4.329499019,5.807053494,1.489727044,0.169704434,-3.867339273,-1.530349709,0.127959249,-0.006233285,6.930328345,-1.115561658,-2.073719487,-1.244222722,2.355226426,1.583527263,1.087899353,0.058944981,2.000748391,0.939283806,1.215192584,-4.604937453,1.479588819,-1.357125961,0.389670964,-0.059775884,0.36094249,1.197473237,0.337906797,-0.762595105,Low,369
1.392620317,-0.466178766,-2.378826449,4.657463031,0.772114349,-0.246892817,1.177358358,-1.280060136,8.695210604,-1.201894831,0.060332855,3.233317965,-4.128584634,-1.527396271,-0.461478801,-0.629760939,-1.20993258,0.140114037,-3.204052013,-0.674478203,-0.258494816,0.083195145,-0.493309493,-1.94332523,0.157274374,-0.788303309,-2.461981245,2.870416788,-0.78778384,-0.27989969,1.267512496,-2.471070176,-0.386043783,-1.101915977,-1.758918911,0.516726242,Low,370
-6.79695794,-0.563630943,-0.405294712,1.03832591,0.80337135,-0.184750106,-0.042381195,5.305043112,-7.296237462,-0.841580777,0.948535209,-3.311276277,-0.165935104,-0.476888806,0.18478682,1.030392056,-0.946053534,2.355541178,-1.213363774,0.45368255,10.73103828,-1.006808481,0.709950253,2.79466183,0.400034074,-0.433682893,2.50571599,-3.943199392,-0.561736623,-1.0186872,0.242434728,-0.81455094,-0.426524898,1.098675684,-0.349595424,3.108494276,High,371
1.392620317,-0.890232232,-0.149308151,1.109468621,-1.361057865,-0.245147624,0.359794333,-1.280060136,5.819732895,-0.963857284,-0.182563046,3.233317965,-4.324490062,-0.532011311,-0.387472574,1.156603978,-0.791559815,0.066280688,-3.204052013,0.402233113,-2.687241523,-0.95883144,0.156126406,-1.94332523,0.157274374,0.155590668,-2.461981245,2.870416788,0.864990701,0.121702776,1.019911598,-2.471070176,-0.297117548,0.600259398,0.026265199,0.793560901,Low,372
1.392620317,0.738904316,-0.641385349,-1.344118639,-0.376190167,0.088713824,-1.05556762,-1.280060136,9.660127212,-0.631884025,0.141908704,3.233317965,-0.170163134,1.202103036,-1.435781202,0.032947214,-0.18352365,0.648860681,-3.204052013,-0.039690143,-0.899492138,-2.005876271,0.59436552,-1.94332523,0.157274374,0.426168041,-2.461981245,2.870416788,0.095416865,0.006157828,0.038490417,-2.471070176,-0.667177768,-0.500223392,1.108592729,-0.338320331,High,373
4.794648503,-0.194499066,-0.408033322,1.020557894,0.815481821,0.43681003,0.275757387,6.657320469,-9.390531144,-1.170070561,0.742078805,-0.727385043,-0.508033936,0.20154073,-1.018802886,-0.478326724,-1.464667146,-0.478629093,2.992937888,-0.857313224,-2.350235574,-0.329986662,-1.077954373,2.796454112,1.249378727,1.49329079,-1.05883672,-5.105596186,0.560854174,0.698670249,-0.080653619,2.436716292,0.173156443,-1.217249368,-0.659876594,-0.47965458,High,374
3.809618292,-0.116491714,-0.599214622,-0.824125776,-0.854835501,0.811253382,0.2127632,14.6696591,-5.0339451,-2.221481319,-0.236869688,0.888678028,3.472640363,0.098866961,-1.251060444,1.17220772,-2.178474401,0.123765933,3.309510493,-1.319620409,2.224124263,-0.358853243,-0.48302693,3.540116213,0.510901531,0.524099298,1.747645804,-2.133781777,0.135611539,0.557981093,1.061150123,4.028596536,-0.258261372,1.222952043,0.472056807,0.976060132,High,375
-1.867171361,-0.790498242,-0.206498834,-0.138915013,0.295430017,0.217033938,0.686864413,3.541067489,-4.370119044,-1.276068486,-0.964315073,-0.368494662,-0.246457755,0.29340699,1.548751031,0.452021421,-1.619546507,-1.898971306,0.774161712,1.069234347,9.51895363,0.388975744,-0.666940543,2.997494935,0.932137913,-0.21009786,-1.442193322,-4.41121266,0.546949222,0.74056843,0.358493276,-0.77496353,0.812173803,-1.550884352,0.084819814,-2.964935405,High,376
-6.497272737,0.36109608,-0.329385233,1.099754422,-0.509742292,-0.814330554,0.353706418,5.886790325,-9.159937246,-1.373308227,-0.906069443,-6.008947828,2.860978662,-0.145897762,-0.410183483,-0.217986868,-1.616681446,0.366290212,1.101969306,3.216106189,10.60384265,-0.024557962,0.104376543,2.493963341,0.52048355,-0.254539958,0.535460075,-7.313335699,-2.060795043,-0.957982197,-0.936949135,-1.015414566,-1.227829061,0.395706344,0.699684794,-1.833443729,High,377
-6.459246683,-0.556843653,-0.826132113,0.917177129,-0.698190173,0.576606969,1.488104795,5.934406224,-10.92048033,-0.604288879,-0.844266695,-5.780136825,2.967192591,0.131424505,-2.258946149,-0.493016132,-1.056768191,0.798338673,-0.841048362,0.096772291,3.377040203,-2.44714611,-1.026790312,2.339969917,0.468996105,-0.570443149,2.273670989,-8.032734989,0.895892131,-0.499476328,-0.016833208,-0.618962552,1.017402858,1.787205253,0.18200541,-1.384766042,High,378
-1.19461113,-0.076347579,0.155149366,0.604689405,-0.342213168,-1.396551797,-0.577967326,2.911230297,-2.010493992,-0.11011231,1.178702147,0.901208135,-1.13658106,0.341804039,-0.992182738,-1.257313072,-1.553103228,0.445295932,0.555073387,1.699347209,5.651127474,-1.812223128,-0.119823387,0.625698303,-0.541248692,-0.624577755,-0.134791472,-2.757247998,-0.487718874,2.179820526,0.612013177,-0.559332418,0.0476336,0.742155713,-0.356700223,-0.616109487,Low,379
-0.625052921,-0.174893539,2.572066108,-0.112075053,0.182144534,0.19978546,0.603054656,3.273566521,-8.361027431,-1.114740022,-1.886829929,-2.847703839,0.868512959,-0.281841122,0.245365016,-0.33873026,-1.005665898,0.078282585,-0.42351137,-0.770310395,8.48820509,0.489145176,-0.694220785,2.468322432,-0.423499071,-0.172407716,-0.175699956,-1.036126116,-0.110732618,1.10532275,0.905169731,-0.88281018,0.787269882,3.098790544,-0.68123461,-1.314085666,High,380
1.392620317,-0.409300974,-1.506667072,2.950137031,0.340210484,-0.495819133,0.184439207,-1.280060136,7.66851603,0.577736187,0.490767179,3.233317965,-2.992078186,-0.414734656,-1.134276524,0.638288983,-0.241465513,-0.093495588,-3.204052013,0.524089575,-1.844971208,0.545013122,-0.068281266,-1.94332523,0.157274374,0.332048839,-2.461981245,2.870416788,0.23893818,0.119495216,0.929736625,-2.471070176,-0.614148133,2.029162254,0.092262019,0.000581224,High,381
-0.806983056,0.012453824,1.68094869,-0.802796438,0.581481644,-1.040582502,0.201134955,3.070811059,-7.510542622,0.757013164,0.168029547,-1.935912506,-2.517793196,-0.196021288,-1.559450226,-0.683153597,-1.335437822,2.831609907,-0.887168795,-1.693536219,9.904642417,0.330010503,1.526908254,2.342611434,-1.318423022,-0.653863984,0.255749175,-1.919904118,0.742673545,-1.025517076,-0.636820329,-3.682231901,-0.965206824,1.465533301,-0.13632879,-2.541291909,High,382
0.992175301,0.030606962,1.171013571,-0.357228303,-0.244684863,-0.296830592,0.949906398,2.169472945,0.629547289,0.080946318,-1.357357219,-1.496081234,0.577081448,1.192261209,2.090373302,1.640999738,4.764300761,0.164199694,-2.082534129,-1.736829166,0.459130708,0.452800069,-0.657787276,-0.887975009,-2.997304746,-1.6431119,-0.904801865,-1.474062219,-2.035366616,-0.156214599,0.900689265,-2.382447323,0.913605887,1.081200517,-0.65087041,2.116600615,Low,383
-3.311611463,-0.622513852,0.034274615,-0.748476217,0.354633996,0.050452321,-1.656368466,6.590758654,-6.930703476,-2.085481065,0.80971963,-2.762888912,-0.655901677,0.115153029,-0.443399027,-0.495652012,0.263810238,-0.197025249,1.569138357,-1.006603907,4.032871299,-1.513859638,0.082814216,2.402100267,0.568254936,-0.214177489,1.373247772,-5.544474427,0.35527411,0.203042486,-0.069838154,0.027014065,-0.606258404,-0.404964794,-0.12748797,-0.301054977,High,384
5.001092579,1.237055099,-0.6681759,-1.037002254,1.226470082,0.853236747,1.231388995,13.14537267,-1.67012927,-0.967105687,0.96820844,1.101310056,5.421000335,0.155560604,2.37154187,-0.132639541,-2.139532437,-0.293583443,5.052929487,-0.453375694,4.434847613,1.939502852,-1.071665771,2.045421683,0.591256051,0.777860195,1.704136681,-4.853019062,0.729105134,0.28210126,-0.055328227,3.474568224,0.60688349,-3.640530891,-0.928102361,0.715992666,High,385
-3.632124558,-0.986084481,-0.656538358,-0.572725615,1.10257911,0.534658682,0.346499575,5.975125389,-10.84856691,0.665456272,-0.277423947,-3.924988678,0.614237291,-0.498028336,-0.302615366,0.525074173,-0.958723509,0.18341147,0.298693629,0.474824283,3.702680791,-0.108597067,0.533514176,4.031980783,-0.069485103,-0.718836859,2.058150343,-2.776709859,-0.012295112,0.198090868,-0.927171676,0.528054989,0.963253738,-1.130329171,0.157042037,-1.259584546,High,386
2.994079468,-0.12650649,0.256025392,-2.57252649,-2.891190137,0.358769283,-1.76288235,-3.091494417,14.30839349,-0.186090422,0.388436944,2.840217334,-0.0610482,1.429718742,0.341580975,-0.221760473,3.271656694,0.653990277,-0.06522376,-0.830904577,-2.446908234,-0.528399174,0.048689954,-0.258535991,0.775865045,1.267804317,-1.739514718,3.902217891,-1.191745641,-0.595008252,1.051995676,-2.340626828,-0.637709411,1.09802462,0.379343823,0.405310504,Low,387
2.565853636,1.510865092,-0.311655725,0.879829524,3.643832102,-0.142043917,-0.009344509,-2.051922453,19.19755925,0.658971922,-0.789960747,1.515964091,5.902117892,2.107153655,1.079706766,-0.571181704,-0.608150209,-0.39587804,-1.664484532,-0.65012739,1.088269268,0.872104864,0.755887229,-1.294429643,-0.662730935,0.326302424,-2.084655455,5.725217807,-0.882077721,-0.645944032,0.291652066,-3.581862571,-0.398363892,-3.033379306,1.117348734,0.61561069,High,388
-2.756816524,-1.340451302,-0.58005845,-1.271665403,0.509675275,2.047556542,-0.586298863,2.495441286,-5.903051234,-1.031902239,-1.315612011,-0.689656035,1.45353408,-0.539295701,-0.339019304,1.291350802,-1.02704439,-1.744697629,0.851543473,-0.75299532,4.362283421,0.16696975,-0.817532143,0.819287513,2.840899145,-0.030756338,-2.20351386,-4.073184818,-0.729131791,0.934975733,1.309795198,-1.754099382,0.947276282,-0.016425384,-0.884165029,1.450939338,Low,389
-5.271491815,-0.553284991,0.015891569,1.303202087,0.107730303,0.661637352,-0.83111291,7.55913964,-12.29550149,-0.633387588,-0.623331412,-6.903594184,0.992245515,0.45779609,0.818512656,-0.611603316,-1.084571257,-0.465526126,0.564793195,-0.530040453,1.653174914,0.044844749,-0.360339334,3.935290186,0.141473846,-0.589151957,3.166859641,-5.855240154,0.444719499,-1.009987506,0.148309003,-0.036296743,0.152255722,-2.657067897,-0.182340058,-0.24077817,Low,390
-6.256119316,-0.414429638,-1.11091331,0.227608219,0.412050484,-0.840624475,-0.144294549,5.337873641,-9.484118142,-1.558026883,-0.020081464,-4.60967891,-0.004505069,0.030183554,0.231787207,1.242270029,-2.471442744,-0.917862475,0.695566935,-1.338766206,0.817701007,0.303594103,1.066407482,3.695660008,0.153857172,0.289628306,-0.066132226,-8.823697388,-1.180119389,-0.235463327,-0.181229531,-0.773025363,-0.361715822,-0.727228463,-0.337743487,-1.629848199,High,391
2.070150942,-0.115955562,0.161716079,-0.18433944,-0.019389925,-0.152047777,0.091853782,2.921050398,-5.539715262,-0.910068537,1.473508909,-5.923513952,1.369401235,0.888273629,-0.340140151,-0.615689182,-1.159341116,0.458767809,-1.141451577,0.299739401,0.611076135,-0.619387803,-0.648043946,1.972484326,1.363406223,1.607053213,-0.297638841,-5.461315263,-0.360453526,-1.210556478,0.36802392,0.736041663,-0.254205009,-0.042995575,-0.750013574,-1.971482118,High,392
-6.228970274,-0.107324385,-0.209151794,0.529097422,-0.27775277,0.953670131,0.871642754,6.513985867,-0.408097793,-0.544511556,1.298829119,-4.478936534,0.030489989,1.062438851,-0.945219608,-0.430056359,-0.746899254,-0.375197143,1.349862473,-0.453658714,4.378953841,-0.228161756,-0.507130482,2.704139909,0.049001838,-0.465734675,2.104493525,-6.512413473,0.326717108,0.272725794,1.24739968,-0.877918076,-1.393549226,1.849486767,-1.122897824,0.424229076,High,393
-1.368699111,-1.315233085,2.44833078,-1.371097234,-0.087022708,2.251582275,-0.73141422,1.635400804,-3.897166701,-1.339934585,-0.382236267,-3.750390129,1.520795509,-0.098685131,3.29175965,0.496884088,-1.508408557,-1.054134572,-1.478678426,-1.445317593,9.387460092,0.379396946,-0.111789105,2.645095337,-0.844218197,-0.8118347,2.499854572,-1.172785484,0.428321656,1.057708262,-1.9992863,-0.923180357,2.105981798,-3.518504277,0.428261152,-4.088882885,Low,394
-7.086480247,-1.300958208,-0.062364699,0.101940428,-0.883858877,-1.161281903,0.121539469,9.011148391,-7.041558423,-0.03435423,-0.835913808,-5.746243046,-5.435277836,0.306156134,0.029374063,-0.635583272,-0.811687494,1.067900301,-0.379009835,-2.359839749,4.667057526,-0.906685226,1.258604447,3.572226047,0.605470615,0.961008266,3.349434493,-9.266400985,0.78730165,1.21456511,-0.583186683,1.037605169,0.449431705,1.936285312,-0.087384407,-3.029368037,High,395
-6.020742539,-0.501850169,-0.378013134,-0.81642897,-0.628817674,-1.74182831,0.785383727,5.888737849,-8.665384065,-0.790226417,0.666789294,-4.953931308,2.185574301,-0.036982631,-1.325654084,-0.316289866,0.879230985,0.463587824,-0.452177399,1.041952712,11.03784631,0.84871285,0.281890164,3.265621303,-0.367280785,-0.173421349,3.326191927,-6.141680647,-0.467797509,-1.67171221,-0.098566984,-0.555168645,-1.334450626,-1.782649589,-0.402929942,-1.19509485,Low,396
-0.657603073,-1.102393696,-0.032510766,1.838159487,0.111741623,0.281232454,0.970809684,0.748353291,-11.16920541,-1.756936123,2.357154012,-7.210720907,1.02965642,0.756269588,-0.173756106,-0.563149291,-1.675492224,-0.130329263,-0.03318101,-0.522067612,0.959638825,-0.060224239,-0.572544139,3.420197731,-0.387724044,0.694701269,-0.265399484,-6.313696066,-0.452156708,1.057469586,1.15350049,-0.498096138,1.02898481,0.640978493,-1.175318298,0.73629759,Low,397
2.201435827,-0.998559418,0.546480916,-1.2710272,1.135019905,0.711971489,2.184301433,0.92744379,-0.141373316,1.425243319,-1.357503578,4.866599185,1.663422191,-0.546747296,1.511807808,-1.948167724,0.143617264,-0.132431912,1.045956964,-0.801568933,3.900222863,-1.673914774,1.004682752,1.351391172,-0.461444919,-0.468528461,-0.966032813,3.75276595,-0.525190988,0.505165703,0.233943075,-1.631538023,-0.42452618,-0.884961694,1.013419214,0.527582163,Low,398
-1.044070802,0.907746525,-0.643259983,-1.141667941,-1.579032543,-0.967878362,0.026450588,-0.121786739,-7.027245784,-0.386811015,0.781998456,-7.15122212,3.015248614,0.092928964,0.676330935,-1.944285787,2.205977288,1.182062402,-0.645448551,0.229252998,5.676573595,1.867174663,0.632187198,2.715791974,-0.254046894,0.978079678,-0.364736302,-6.939856791,0.275306774,-0.477946136,1.177945009,-0.2441545,-1.191373948,2.586729897,-0.846667735,1.957950796,Low,399
