"","ItemID","classId","buildType","installId","playerName","playerId","timestamp","platform","sessionId","teacherId","type","unit","buildVersion","PlayerpostionX","PlayerpostionZ","PlayerpostionY","CamerarotationX","CamerarotationZ","CamerarotationY","QuestTableF","TasktableF","Scenenames","buildVersion.1","keyName","description"
"35","5c66f148e4194c47a1589bea",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-02-15 05:05:03","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.141",-694.386779785156,48.1348838806152,72.0597763061523,0.679442882537842,0.733728408813477,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Back at your base","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,dissolved materials;50,infiltration;50,energy;56,Head to bed","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","M","map"
"36","5c66f151e4194c47a1589c14",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-02-15 05:05:12","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.141",-577.805236816406,169.164962768555,70.3479843139648,0.806961834430695,0.590603649616241,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Back at your base","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,dissolved materials;50,infiltration;50,energy;56,Head to bed","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","M","map"
"37","5c66f15be4194c47a1589c35",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-02-15 05:05:15","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.141",-536.917663574219,197.517105102539,64.6273880004883,0.806961834430695,0.590603649616241,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Back at your base","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,dissolved materials;50,infiltration;50,energy;56,Head to bed","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","M","map"
"38","5c66f165e4194c47a1589c4c",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-02-15 05:05:29","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.141",-322.003173828125,369.477386474609,57.072135925293,0.806961953639984,0.590603470802307,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Back at your base","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,dissolved materials;50,infiltration;50,energy;56,Head to bed","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","Tab","arf"
"39","5c66f165e4194c47a1589c52",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-02-15 05:05:27","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.141",-347.762115478516,349.402252197266,62.7053604125977,0.806961953639984,0.590603470802307,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Back at your base","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,dissolved materials;50,infiltration;50,energy;56,Head to bed","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","B","backinginfo"
"40","5c66f16ae4194c47a1589c5a",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-02-15 05:05:41","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.141",-126.31022644043,499.029968261719,67.7892990112305,0.812085092067719,0.583539009094238,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Back at your base","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,dissolved materials;50,infiltration;50,energy;56,Head to bed","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","Tab","arf"
"41","5c66f16be4194c47a1589c64",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-02-15 05:05:42","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.141",-112.234283447266,508.899780273438,65.6506881713867,0.812085092067719,0.583539009094238,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,Back at your base","49,poster1;49,poster4;49,poster5;49,poster6;46,jasper;50,watershed;50,dissolved materials;50,infiltration;50,energy;56,Head to bed","U3,U3_Collectibles,U3_Quests,U3_RiverSpline","0.11.141","M","map"
"42","5c66f6ede4194c47a158aa3e",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-02-15 05:29:10","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.141",154.868286132812,-612.041931152344,43.953540802002,-0.296325355768204,0.955087065696716,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,The Fountain","49,poster1;49,poster5;49,poster6;46,jasper;50,watershed;50,energy;5,Drill to the Water Table;5,Direct the irrigation","U4,U4_Collectibles,U4_Quests,U4_MilitaryBase,U4_AlienRuins","0.11.141","M","map"
"43","5c66f6ede4194c47a158aa44",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-02-15 05:29:10","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.141",154.868286132812,-612.041931152344,43.953540802002,-0.296325355768204,0.955087065696716,0,"Find Toppo's Posters,Crash Diagnostics - Mountains,History of WAT247,The Fountain","49,poster1;49,poster5;49,poster6;46,jasper;50,watershed;50,energy;5,Drill to the Water Table;5,Direct the irrigation","U4,U4_Collectibles,U4_Quests,U4_MilitaryBase,U4_AlienRuins","0.11.141","M","map"
"44","5d42f85fe4194c2f5fff8b55",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-08-01 04:33:59","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.235",0.0207511652261019,-59.1171417236328,0.777678430080414,-0.074979268014431,-0.997185230255127,0,"U1 - An Amazing AI","77,collectARF","U1,U1_Quest","0.11.235","M","map"
"45","5d430444e4194c2f5fffba80",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-08-01 05:24:47","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.235",-0.0468654967844486,9.16035556793213,1.67763733863831,0.984180748462677,0.177167296409607,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Water Crisis!","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;32,humidity meter","U5_Cave,U5_Cave_Quests,U5_Cave_Collectibles","0.11.235","M","map"
"46","5d430444e4194c2f5fffba86",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-08-01 05:24:47","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.235",-0.0468654967844486,9.16035556793213,1.67763733863831,0.984180748462677,0.177167296409607,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Water Crisis!","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;32,humidity meter","U5_Cave,U5_Cave_Quests,U5_Cave_Collectibles","0.11.235","M","map"
"47","5d430445e4194c2f5fffba8a",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG1 UX1",90,"2019-08-01 05:24:51","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.235",-0.0468654967844486,9.16035556793213,1.67763733863831,0.984180748462677,0.177167296409607,0,"History of WAT247,Find Toppo's Posters,Crash Diagnostics - Mountains,U3 - Crash Side Quest P3,Water Crisis!","50,watershed;49,poster1;49,poster6;46,jasper;40,Find the supplies crate;32,humidity meter","U5_Cave,U5_Cave_Quests,U5_Cave_Collectibles","0.11.235","M","map"
"48","5c536ef7e4194c47a14defb9",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG2 UX2",91,"2019-01-31 09:55:58","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.141",-0.391067862510681,-59.0246543884277,0.777678310871124,0.185665979981422,-0.98261284828186,0,"U1 - An Amazing AI","77,collectARF","U1,U1_Quest","0.11.141","M","map"
"49","5c536f61e4194c47a14df0bf",4,"Development","e0e8ba1d-a1a8-492c-a490-549b4a24c221","JG2 UX2",91,"2019-01-31 09:57:46","WindowsPlayer",NA,11,"HotkeyEvent",0,"0.11.141",-3.80343413352966,-61.6202774047852,0.777678310871124,-0.843391537666321,-0.537299394607544,0,"U1 - An Amazing AI","77,collectARF;77,checkPoster","U1,U1_Quest","0.11.141","M","map"
