Feature Number,Iteration Number,Resampling Name,Test Accuracy,Macro Precision,Macro Recall,Macro F1,High Precision,High Recall,High F1,Low Precision,Low Recall,Low F1
146,7,adasym,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
146,7,borderline,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
147,11,adasym,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
148,7,Smote,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
150,7,borderline,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
151,5,borderline,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
151,6,adasym,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
151,6,borderline,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
151,7,borderline,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
151,12,RandomOver,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
152,6,borderline,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
153,3,RandomOver,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
153,5,adasym,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
153,6,borderline,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
154,12,borderline,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
155,7,Smote,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
155,12,adasym,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
156,7,adasym,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
157,5,Smote,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
157,7,Smote,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
157,7,adasym,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
158,2,Smote,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
158,6,adasym,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
158,7,Smote,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
158,12,Smote,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
158,12,adasym,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
159,5,adasym,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
159,12,borderline,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
160,6,Smote,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
161,5,Smote,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
161,6,borderline,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
161,12,Smote,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
162,12,Smote,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
165,2,borderline,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
165,5,Smote,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
165,7,Smote,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
165,10,borderline,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
167,7,adasym,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
167,7,borderline,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
167,12,adasym,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
168,8,borderline,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
169,12,RandomOver,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
170,7,Smote,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
170,12,Smote,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
171,6,adasym,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
171,7,borderline,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
172,3,RandomOver,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
172,3,borderline,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
172,10,borderline,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
173,3,borderline,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
175,2,borderline,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
175,10,Smote,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
176,6,Smote,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
176,7,borderline,0.649,0.564,0.545,0.540,0.700,0.840,0.764,0.429,0.250,0.316
5,15,OnesidedSelection,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
6,9,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
6,14,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
7,9,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
7,15,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
8,4,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
8,13,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
9,4,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
9,4,OnesidedSelection,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
9,13,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
9,14,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
9,14,OnesidedSelection,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
10,11,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
10,14,allKNN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
11,4,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
11,9,OnesidedSelection,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
11,11,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
12,7,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
12,11,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
12,13,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
12,14,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
13,9,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
13,13,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
13,14,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
14,4,OnesidedSelection,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
14,9,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
14,9,OnesidedSelection,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
14,11,RandomOver,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
14,14,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
15,3,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
15,14,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
16,1,Smote,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
16,3,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
16,10,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
16,14,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
17,11,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
17,14,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
17,14,allKNN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
19,10,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
22,7,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
22,8,RandomOver,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
22,11,Smote,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
22,11,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
23,5,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
23,11,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
24,10,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
24,13,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
25,8,OnesidedSelection,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
25,10,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
26,5,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
26,8,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
27,5,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
27,10,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
29,5,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
29,13,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
29,15,RandomOver,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
30,10,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
32,1,RandomOver,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
32,13,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
33,9,RandomOver,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
33,11,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
34,9,RandomOver,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
35,11,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
36,9,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
36,10,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
36,14,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
36,15,RandomOver,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
37,11,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
38,5,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
38,13,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
39,1,Smote,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
39,5,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
39,15,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
40,1,Smote,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
40,5,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
41,5,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
41,9,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
41,11,adasym,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
41,11,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
43,11,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
43,13,Smote,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
43,15,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
44,5,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
44,11,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
45,5,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
45,9,Smote,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
45,13,Smote,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
46,5,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
46,11,adasym,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
46,11,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
46,13,Smote,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
46,15,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
47,5,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
48,1,RandomOver,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
48,8,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
48,10,Smote,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
48,10,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
50,1,RandomOver,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
50,13,RandomOver,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
50,13,Smote,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
50,13,adasym,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
51,1,RandomOver,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
51,4,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
51,13,Smote,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
51,13,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
51,15,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
52,11,Smote,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
52,13,adasym,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
52,15,Smote,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
53,5,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
53,13,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
54,5,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
54,13,Smote,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
55,5,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
55,13,RandomOver,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
55,15,RandomOver,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
55,15,Smote,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
56,5,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
56,11,adasym,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
56,15,RandomOver,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
57,5,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
57,8,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
58,5,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
58,10,RandomOver,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
58,10,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
59,10,Smote,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
59,13,RandomOver,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
60,8,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
61,10,RandomOver,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
62,4,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
63,1,RandomOver,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
63,5,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
63,12,Smote,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
64,8,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
64,13,RandomOver,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
64,15,RandomOver,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
65,5,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
65,15,RandomOver,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
65,15,Smote,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
65,15,adasym,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
66,3,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
66,13,RandomOver,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
67,1,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
67,3,RandomOver,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
67,9,Smote,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
67,13,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
68,3,RandomOver,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
68,3,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
68,4,Smote,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
68,8,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
68,14,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
68,15,adasym,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
69,4,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
70,5,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
70,14,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
71,1,RandomOver,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
71,5,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
71,11,adasym,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
71,12,RandomOver,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
72,3,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
72,5,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
72,8,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
72,12,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
72,14,adasym,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
73,3,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
73,5,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
73,10,Smote,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
73,12,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
74,5,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
74,10,adasym,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
74,12,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
74,14,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
75,5,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
75,12,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
75,14,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
76,4,adasym,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
76,11,adasym,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
77,1,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
77,5,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
77,6,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
77,8,Smote,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
77,8,adasym,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
77,11,Smote,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
77,11,adasym,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
78,5,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
78,7,Smote,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
78,8,Smote,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
78,8,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
79,1,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
79,3,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
79,11,Smote,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
79,11,adasym,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
79,14,Smote,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
80,1,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
80,7,Smote,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
80,11,adasym,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
80,11,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
80,14,Smote,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
81,1,adasym,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
81,4,adasym,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
81,5,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
81,7,Smote,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
81,8,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
81,12,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
81,13,adasym,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
82,4,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
83,5,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
83,8,adasym,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
83,11,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
84,4,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
84,5,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
84,7,adasym,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
84,12,Smote,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
84,14,adasym,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
85,4,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
85,5,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
85,10,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
85,13,RandomOver,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
86,5,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
86,13,adasym,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
87,3,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
87,4,adasym,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
87,5,RandomOver,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
87,6,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
87,13,RandomOver,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
87,13,Smote,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
88,2,borderline,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
88,3,SmoteN,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
88,4,Smote,0.649,0.544,0.523,0.504,0.688,0.880,0.772,0.400,0.167,0.235
