Feature Number,Iteration Number,Resampling Name,Test Accuracy,Macro Precision,Macro Recall,Macro F1,High Precision,High Recall,High F1,Low Precision,Low Recall,Low F1
8,15,RandomOver,0.646,0.642,0.62,0.617,0.652,0.811,0.723,0.632,0.429,0.511
8,15,SmoteENN,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
8,15,clusterCen,0.646,0.639,0.624,0.623,0.659,0.784,0.716,0.619,0.464,0.531
8,15,NearMiss,0.646,0.642,0.62,0.617,0.652,0.811,0.723,0.632,0.429,0.511
8,15,NearestNeighborMode,0.646,0.638,0.633,0.634,0.675,0.73,0.701,0.6,0.536,0.566
8,15,InstanceHardness,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
9,1,NearestNeighbor,0.646,0.688,0.672,0.643,0.818,0.486,0.61,0.558,0.857,0.676
9,1,NearestNeighborAll,0.646,0.688,0.672,0.643,0.818,0.486,0.61,0.558,0.857,0.676
9,1,RepeatedNearNeighbor,0.646,0.688,0.672,0.643,0.818,0.486,0.61,0.558,0.857,0.676
9,1,OnesidedSelection,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
9,2,RandomUnderReSam,0.646,0.643,0.646,0.643,0.706,0.649,0.676,0.581,0.643,0.61
9,2,NearMiss,0.646,0.638,0.633,0.634,0.675,0.73,0.701,0.6,0.536,0.566
9,2,CondensedNearNeighbor,0.646,0.647,0.65,0.645,0.719,0.622,0.667,0.576,0.679,0.623
9,2,NeighborCleaningRule,0.646,0.659,0.659,0.646,0.75,0.568,0.646,0.568,0.75,0.646
9,4,NearestNeighbor,0.646,0.721,0.681,0.638,0.889,0.432,0.582,0.553,0.929,0.693
9,5,CondensedNearNeighbor,0.646,0.688,0.672,0.643,0.818,0.486,0.61,0.558,0.857,0.676
9,5,NeighborCleaningRule,0.646,0.652,0.654,0.646,0.733,0.595,0.657,0.571,0.714,0.635
9,6,adasym,0.646,0.652,0.654,0.646,0.733,0.595,0.657,0.571,0.714,0.635
9,9,adasym,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
9,9,SmoteN,0.646,0.642,0.62,0.617,0.652,0.811,0.723,0.632,0.429,0.511
9,9,SmoteTomek,0.646,0.638,0.628,0.629,0.667,0.757,0.709,0.609,0.5,0.549
9,9,allKNN,0.646,0.652,0.654,0.646,0.733,0.595,0.657,0.571,0.714,0.635
9,10,NearestNeighbor,0.646,0.688,0.672,0.643,0.818,0.486,0.61,0.558,0.857,0.676
9,10,NearestNeighborAll,0.646,0.688,0.672,0.643,0.818,0.486,0.61,0.558,0.857,0.676
9,10,RepeatedNearNeighbor,0.646,0.688,0.672,0.643,0.818,0.486,0.61,0.558,0.857,0.676
9,11,NeighborCleaningRule,0.646,0.688,0.672,0.643,0.818,0.486,0.61,0.558,0.857,0.676
9,13,RandomOver,0.646,0.647,0.65,0.645,0.719,0.622,0.667,0.576,0.679,0.623
9,13,InstanceHardness,0.646,0.676,0.667,0.645,0.792,0.514,0.623,0.561,0.821,0.667
9,14,NearestNeighbor,0.646,0.688,0.672,0.643,0.818,0.486,0.61,0.558,0.857,0.676
9,15,Smote,0.646,0.639,0.624,0.623,0.659,0.784,0.716,0.619,0.464,0.531
9,15,adasym,0.646,0.638,0.628,0.629,0.667,0.757,0.709,0.609,0.5,0.549
9,15,SmoteTomek,0.646,0.639,0.624,0.623,0.659,0.784,0.716,0.619,0.464,0.531
9,15,NeighborCleaningRule,0.646,0.647,0.65,0.645,0.719,0.622,0.667,0.576,0.679,0.623
9,15,InstanceHardness,0.646,0.64,0.641,0.641,0.694,0.676,0.685,0.586,0.607,0.596
10,1,NearestNeighbor,0.646,0.667,0.663,0.646,0.769,0.541,0.635,0.564,0.786,0.657
10,1,NearestNeighborAll,0.646,0.667,0.663,0.646,0.769,0.541,0.635,0.564,0.786,0.657
10,1,RepeatedNearNeighbor,0.646,0.667,0.663,0.646,0.769,0.541,0.635,0.564,0.786,0.657
10,2,RandomOver,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
10,2,adasym,0.646,0.64,0.641,0.641,0.694,0.676,0.685,0.586,0.607,0.596
10,2,clusterCen,0.646,0.643,0.646,0.643,0.706,0.649,0.676,0.581,0.643,0.61
10,2,RandomUnderReSam,0.646,0.643,0.646,0.643,0.706,0.649,0.676,0.581,0.643,0.61
10,2,NearMiss,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
10,2,NearestNeighbor,0.646,0.688,0.672,0.643,0.818,0.486,0.61,0.558,0.857,0.676
10,2,NearestNeighborAll,0.646,0.688,0.672,0.643,0.818,0.486,0.61,0.558,0.857,0.676
10,2,RepeatedNearNeighbor,0.646,0.688,0.672,0.643,0.818,0.486,0.61,0.558,0.857,0.676
10,3,NearestNeighbor,0.646,0.744,0.685,0.634,0.938,0.405,0.566,0.551,0.964,0.701
10,3,NearestNeighborAll,0.646,0.744,0.685,0.634,0.938,0.405,0.566,0.551,0.964,0.701
10,3,RepeatedNearNeighbor,0.646,0.744,0.685,0.634,0.938,0.405,0.566,0.551,0.964,0.701
10,4,CondensedNearNeighbor,0.646,0.652,0.654,0.646,0.733,0.595,0.657,0.571,0.714,0.635
10,4,OnesidedSelection,0.646,0.652,0.654,0.646,0.733,0.595,0.657,0.571,0.714,0.635
10,4,NeighborCleaningRule,0.646,0.676,0.667,0.645,0.792,0.514,0.623,0.561,0.821,0.667
10,6,adasym,0.646,0.652,0.654,0.646,0.733,0.595,0.657,0.571,0.714,0.635
10,8,RandomOver,0.646,0.643,0.646,0.643,0.706,0.649,0.676,0.581,0.643,0.61
10,8,SmoteENN,0.646,0.652,0.654,0.646,0.733,0.595,0.657,0.571,0.714,0.635
10,8,RandomUnderReSam,0.646,0.652,0.654,0.646,0.733,0.595,0.657,0.571,0.714,0.635
10,8,RepeatedNearNeighbor,0.646,0.667,0.663,0.646,0.769,0.541,0.635,0.564,0.786,0.657
10,9,SmoteTomek,0.646,0.639,0.624,0.623,0.659,0.784,0.716,0.619,0.464,0.531
10,9,RandomUnder,0.646,0.64,0.641,0.641,0.694,0.676,0.685,0.586,0.607,0.596
10,9,RandomUnderReSam,0.646,0.647,0.65,0.645,0.719,0.622,0.667,0.576,0.679,0.623
10,11,NearestNeighborAll,0.646,0.703,0.676,0.641,0.85,0.459,0.596,0.556,0.893,0.685
10,12,NearestNeighborAll,0.646,0.688,0.672,0.643,0.818,0.486,0.61,0.558,0.857,0.676
10,12,NearestNeighborMode,0.646,0.647,0.65,0.645,0.719,0.622,0.667,0.576,0.679,0.623
10,13,RandomUnderReSam,0.646,0.667,0.663,0.646,0.769,0.541,0.635,0.564,0.786,0.657
10,15,clusterCen,0.646,0.638,0.628,0.629,0.667,0.757,0.709,0.609,0.5,0.549
10,15,RandomUnderReSam,0.646,0.638,0.633,0.634,0.675,0.73,0.701,0.6,0.536,0.566
10,15,NearMiss,0.646,0.638,0.628,0.629,0.667,0.757,0.709,0.609,0.5,0.549
10,15,allKNN,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
10,15,OnesidedSelection,0.646,0.639,0.624,0.623,0.659,0.784,0.716,0.619,0.464,0.531
10,15,InstanceHardness,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
11,1,CondensedNearNeighbor,0.646,0.647,0.65,0.645,0.719,0.622,0.667,0.576,0.679,0.623
11,2,NearestNeighbor,0.646,0.688,0.672,0.643,0.818,0.486,0.61,0.558,0.857,0.676
11,2,NearestNeighborAll,0.646,0.688,0.672,0.643,0.818,0.486,0.61,0.558,0.857,0.676
11,2,RepeatedNearNeighbor,0.646,0.688,0.672,0.643,0.818,0.486,0.61,0.558,0.857,0.676
11,3,NearestNeighbor,0.646,0.744,0.685,0.634,0.938,0.405,0.566,0.551,0.964,0.701
11,3,NearestNeighborAll,0.646,0.744,0.685,0.634,0.938,0.405,0.566,0.551,0.964,0.701
11,3,RepeatedNearNeighbor,0.646,0.744,0.685,0.634,0.938,0.405,0.566,0.551,0.964,0.701
11,4,NearestNeighbor,0.646,0.721,0.681,0.638,0.889,0.432,0.582,0.553,0.929,0.693
11,4,NearestNeighborAll,0.646,0.721,0.681,0.638,0.889,0.432,0.582,0.553,0.929,0.693
11,4,RepeatedNearNeighbor,0.646,0.721,0.681,0.638,0.889,0.432,0.582,0.553,0.929,0.693
11,4,OnesidedSelection,0.646,0.647,0.65,0.645,0.719,0.622,0.667,0.576,0.679,0.623
11,5,SmoteENN,0.646,0.643,0.646,0.643,0.706,0.649,0.676,0.581,0.643,0.61
11,6,CondensedNearNeighbor,0.646,0.688,0.672,0.643,0.818,0.486,0.61,0.558,0.857,0.676
11,7,RandomUnderReSam,0.646,0.667,0.663,0.646,0.769,0.541,0.635,0.564,0.786,0.657
11,7,allKNN,0.646,0.667,0.663,0.646,0.769,0.541,0.635,0.564,0.786,0.657
11,7,InstanceHardness,0.646,0.676,0.667,0.645,0.792,0.514,0.623,0.561,0.821,0.667
11,8,RandomUnderReSam,0.646,0.647,0.65,0.645,0.719,0.622,0.667,0.576,0.679,0.623
11,8,InstanceHardness,0.646,0.652,0.654,0.646,0.733,0.595,0.657,0.571,0.714,0.635
11,9,SmoteN,0.646,0.638,0.628,0.629,0.667,0.757,0.709,0.609,0.5,0.549
11,11,adasym,0.646,0.64,0.641,0.641,0.694,0.676,0.685,0.586,0.607,0.596
11,11,RandomUnder,0.646,0.64,0.641,0.641,0.694,0.676,0.685,0.586,0.607,0.596
11,11,NearestNeighborMode,0.646,0.64,0.641,0.641,0.694,0.676,0.685,0.586,0.607,0.596
11,11,NeighborCleaningRule,0.646,0.652,0.654,0.646,0.733,0.595,0.657,0.571,0.714,0.635
11,12,allKNN,0.646,0.647,0.65,0.645,0.719,0.622,0.667,0.576,0.679,0.623
11,12,CondensedNearNeighbor,0.646,0.652,0.654,0.646,0.733,0.595,0.657,0.571,0.714,0.635
11,13,OnesidedSelection,0.646,0.659,0.659,0.646,0.75,0.568,0.646,0.568,0.75,0.646
11,14,NearestNeighbor,0.646,0.721,0.681,0.638,0.889,0.432,0.582,0.553,0.929,0.693
11,14,NearestNeighborAll,0.646,0.721,0.681,0.638,0.889,0.432,0.582,0.553,0.929,0.693
11,14,RepeatedNearNeighbor,0.646,0.721,0.681,0.638,0.889,0.432,0.582,0.553,0.929,0.693
11,15,Smote,0.646,0.638,0.628,0.629,0.667,0.757,0.709,0.609,0.5,0.549
11,15,adasym,0.646,0.638,0.633,0.634,0.675,0.73,0.701,0.6,0.536,0.566
12,1,RandomUnderReSam,0.646,0.643,0.646,0.643,0.706,0.649,0.676,0.581,0.643,0.61
12,1,CondensedNearNeighbor,0.646,0.647,0.65,0.645,0.719,0.622,0.667,0.576,0.679,0.623
12,2,adasym,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
12,4,allKNN,0.646,0.667,0.663,0.646,0.769,0.541,0.635,0.564,0.786,0.657
12,4,CondensedNearNeighbor,0.646,0.667,0.663,0.646,0.769,0.541,0.635,0.564,0.786,0.657
12,4,NeighborCleaningRule,0.646,0.676,0.667,0.645,0.792,0.514,0.623,0.561,0.821,0.667
12,6,NearestNeighborMode,0.646,0.659,0.659,0.646,0.75,0.568,0.646,0.568,0.75,0.646
12,7,RandomUnderReSam,0.646,0.676,0.667,0.645,0.792,0.514,0.623,0.561,0.821,0.667
12,7,InstanceHardness,0.646,0.676,0.667,0.645,0.792,0.514,0.623,0.561,0.821,0.667
12,8,NearestNeighbor,0.646,0.688,0.672,0.643,0.818,0.486,0.61,0.558,0.857,0.676
12,8,CondensedNearNeighbor,0.646,0.667,0.663,0.646,0.769,0.541,0.635,0.564,0.786,0.657
12,8,NeighborCleaningRule,0.646,0.659,0.659,0.646,0.75,0.568,0.646,0.568,0.75,0.646
12,9,SmoteTomek,0.646,0.639,0.624,0.623,0.659,0.784,0.716,0.619,0.464,0.531
12,9,RandomUnder,0.646,0.64,0.641,0.641,0.694,0.676,0.685,0.586,0.607,0.596
12,9,NearMiss,0.646,0.639,0.624,0.623,0.659,0.784,0.716,0.619,0.464,0.531
12,11,RandomOver,0.646,0.639,0.624,0.623,0.659,0.784,0.716,0.619,0.464,0.531
12,11,adasym,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
12,11,NearestNeighborMode,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
12,11,CondensedNearNeighbor,0.646,0.659,0.659,0.646,0.75,0.568,0.646,0.568,0.75,0.646
12,11,InstanceHardness,0.646,0.647,0.65,0.645,0.719,0.622,0.667,0.576,0.679,0.623
12,12,NearestNeighbor,0.646,0.703,0.676,0.641,0.85,0.459,0.596,0.556,0.893,0.685
12,12,RepeatedNearNeighbor,0.646,0.703,0.676,0.641,0.85,0.459,0.596,0.556,0.893,0.685
12,12,NeighborCleaningRule,0.646,0.676,0.667,0.645,0.792,0.514,0.623,0.561,0.821,0.667
12,13,allKNN,0.646,0.676,0.667,0.645,0.792,0.514,0.623,0.561,0.821,0.667
12,13,InstanceHardness,0.646,0.667,0.663,0.646,0.769,0.541,0.635,0.564,0.786,0.657
12,14,NearestNeighbor,0.646,0.721,0.681,0.638,0.889,0.432,0.582,0.553,0.929,0.693
12,15,Smote,0.646,0.638,0.628,0.629,0.667,0.757,0.709,0.609,0.5,0.549
12,15,adasym,0.646,0.638,0.633,0.634,0.675,0.73,0.701,0.6,0.536,0.566
12,15,RandomUnderReSam,0.646,0.638,0.633,0.634,0.675,0.73,0.701,0.6,0.536,0.566
12,15,NearestNeighborMode,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
12,15,allKNN,0.646,0.64,0.641,0.641,0.694,0.676,0.685,0.586,0.607,0.596
13,2,RandomOver,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
13,2,borderline,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
13,2,allKNN,0.646,0.643,0.646,0.643,0.706,0.649,0.676,0.581,0.643,0.61
13,2,OnesidedSelection,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
13,4,NearestNeighborAll,0.646,0.688,0.672,0.643,0.818,0.486,0.61,0.558,0.857,0.676
13,4,InstanceHardness,0.646,0.647,0.65,0.645,0.719,0.622,0.667,0.576,0.679,0.623
13,5,CondensedNearNeighbor,0.646,0.652,0.654,0.646,0.733,0.595,0.657,0.571,0.714,0.635
13,6,SmoteENN,0.646,0.667,0.663,0.646,0.769,0.541,0.635,0.564,0.786,0.657
13,7,NearestNeighborMode,0.646,0.676,0.667,0.645,0.792,0.514,0.623,0.561,0.821,0.667
13,7,CondensedNearNeighbor,0.646,0.688,0.672,0.643,0.818,0.486,0.61,0.558,0.857,0.676
13,9,Smote,0.646,0.638,0.633,0.634,0.675,0.73,0.701,0.6,0.536,0.566
13,9,RandomUnder,0.646,0.638,0.633,0.634,0.675,0.73,0.701,0.6,0.536,0.566
13,11,adasym,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
13,11,NearestNeighbor,0.646,0.703,0.676,0.641,0.85,0.459,0.596,0.556,0.893,0.685
13,11,RepeatedNearNeighbor,0.646,0.703,0.676,0.641,0.85,0.459,0.596,0.556,0.893,0.685
13,11,allKNN,0.646,0.64,0.641,0.641,0.694,0.676,0.685,0.586,0.607,0.596
13,15,NearestNeighborMode,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
13,15,allKNN,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
13,15,NeighborCleaningRule,0.646,0.647,0.65,0.645,0.719,0.622,0.667,0.576,0.679,0.623
14,2,Smote,0.646,0.64,0.641,0.641,0.694,0.676,0.685,0.586,0.607,0.596
14,2,SmoteN,0.646,0.64,0.641,0.641,0.694,0.676,0.685,0.586,0.607,0.596
14,2,SmoteENN,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
14,2,clusterCen,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
14,2,OnesidedSelection,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
14,4,NearestNeighbor,0.646,0.703,0.676,0.641,0.85,0.459,0.596,0.556,0.893,0.685
14,4,NeighborCleaningRule,0.646,0.688,0.672,0.643,0.818,0.486,0.61,0.558,0.857,0.676
14,7,CondensedNearNeighbor,0.646,0.688,0.672,0.643,0.818,0.486,0.61,0.558,0.857,0.676
14,7,NeighborCleaningRule,0.646,0.703,0.676,0.641,0.85,0.459,0.596,0.556,0.893,0.685
14,8,NearestNeighbor,0.646,0.721,0.681,0.638,0.889,0.432,0.582,0.553,0.929,0.693
14,8,NearestNeighborAll,0.646,0.721,0.681,0.638,0.889,0.432,0.582,0.553,0.929,0.693
14,9,RandomOver,0.646,0.638,0.628,0.629,0.667,0.757,0.709,0.609,0.5,0.549
14,9,borderline,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
14,9,SmoteN,0.646,0.639,0.624,0.623,0.659,0.784,0.716,0.619,0.464,0.531
14,9,RandomUnder,0.646,0.638,0.633,0.634,0.675,0.73,0.701,0.6,0.536,0.566
14,9,OnesidedSelection,0.646,0.638,0.633,0.634,0.675,0.73,0.701,0.6,0.536,0.566
14,10,NearestNeighborAll,0.646,0.721,0.681,0.638,0.889,0.432,0.582,0.553,0.929,0.693
14,10,RepeatedNearNeighbor,0.646,0.721,0.681,0.638,0.889,0.432,0.582,0.553,0.929,0.693
14,11,allKNN,0.646,0.676,0.667,0.645,0.792,0.514,0.623,0.561,0.821,0.667
14,14,NearestNeighbor,0.646,0.703,0.676,0.641,0.85,0.459,0.596,0.556,0.893,0.685
14,14,NearestNeighborAll,0.646,0.703,0.676,0.641,0.85,0.459,0.596,0.556,0.893,0.685
14,15,SmoteENN,0.646,0.643,0.646,0.643,0.706,0.649,0.676,0.581,0.643,0.61
14,15,RandomUnderReSam,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
15,2,RandomOver,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
15,2,SmoteTomek,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
15,5,NearestNeighbor,0.646,0.703,0.676,0.641,0.85,0.459,0.596,0.556,0.893,0.685
15,6,SmoteENN,0.646,0.667,0.663,0.646,0.769,0.541,0.635,0.564,0.786,0.657
15,6,RandomUnderReSam,0.646,0.676,0.667,0.645,0.792,0.514,0.623,0.561,0.821,0.667
15,6,allKNN,0.646,0.688,0.672,0.643,0.818,0.486,0.61,0.558,0.857,0.676
15,6,NeighborCleaningRule,0.646,0.676,0.667,0.645,0.792,0.514,0.623,0.561,0.821,0.667
15,7,NearestNeighbor,0.646,0.703,0.676,0.641,0.85,0.459,0.596,0.556,0.893,0.685
15,7,RepeatedNearNeighbor,0.646,0.703,0.676,0.641,0.85,0.459,0.596,0.556,0.893,0.685
15,8,CondensedNearNeighbor,0.646,0.676,0.667,0.645,0.792,0.514,0.623,0.561,0.821,0.667
15,9,Smote,0.646,0.638,0.628,0.629,0.667,0.757,0.709,0.609,0.5,0.549
15,9,clusterCen,0.646,0.638,0.628,0.629,0.667,0.757,0.709,0.609,0.5,0.549
15,9,RandomUnder,0.646,0.638,0.628,0.629,0.667,0.757,0.709,0.609,0.5,0.549
15,12,CondensedNearNeighbor,0.646,0.659,0.659,0.646,0.75,0.568,0.646,0.568,0.75,0.646
15,13,SmoteENN,0.646,0.667,0.663,0.646,0.769,0.541,0.635,0.564,0.786,0.657
15,13,InstanceHardness,0.646,0.676,0.667,0.645,0.792,0.514,0.623,0.561,0.821,0.667
15,15,adasym,0.646,0.638,0.633,0.634,0.675,0.73,0.701,0.6,0.536,0.566
15,15,NearestNeighborAll,0.646,0.721,0.681,0.638,0.889,0.432,0.582,0.553,0.929,0.693
15,15,RepeatedNearNeighbor,0.646,0.703,0.676,0.641,0.85,0.459,0.596,0.556,0.893,0.685
16,2,adasym,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
16,2,clusterCen,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
16,2,NearMiss,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
16,2,CondensedNearNeighbor,0.646,0.659,0.659,0.646,0.75,0.568,0.646,0.568,0.75,0.646
16,3,NearestNeighbor,0.646,0.703,0.676,0.641,0.85,0.459,0.596,0.556,0.893,0.685
16,3,RepeatedNearNeighbor,0.646,0.703,0.676,0.641,0.85,0.459,0.596,0.556,0.893,0.685
16,4,NearestNeighbor,0.646,0.744,0.685,0.634,0.938,0.405,0.566,0.551,0.964,0.701
16,4,NearestNeighborAll,0.646,0.744,0.685,0.634,0.938,0.405,0.566,0.551,0.964,0.701
16,4,RepeatedNearNeighbor,0.646,0.744,0.685,0.634,0.938,0.405,0.566,0.551,0.964,0.701
16,4,allKNN,0.646,0.659,0.659,0.646,0.75,0.568,0.646,0.568,0.75,0.646
16,7,SmoteENN,0.646,0.652,0.654,0.646,0.733,0.595,0.657,0.571,0.714,0.635
16,7,RepeatedNearNeighbor,0.646,0.703,0.676,0.641,0.85,0.459,0.596,0.556,0.893,0.685
16,7,allKNN,0.646,0.703,0.676,0.641,0.85,0.459,0.596,0.556,0.893,0.685
16,8,NearestNeighbor,0.646,0.688,0.672,0.643,0.818,0.486,0.61,0.558,0.857,0.676
16,9,CondensedNearNeighbor,0.646,0.652,0.654,0.646,0.733,0.595,0.657,0.571,0.714,0.635
16,9,OnesidedSelection,0.646,0.638,0.628,0.629,0.667,0.757,0.709,0.609,0.5,0.549
16,11,NearestNeighborAll,0.646,0.703,0.676,0.641,0.85,0.459,0.596,0.556,0.893,0.685
16,11,InstanceHardness,0.646,0.647,0.65,0.645,0.719,0.622,0.667,0.576,0.679,0.623
16,12,SmoteENN,0.646,0.652,0.654,0.646,0.733,0.595,0.657,0.571,0.714,0.635
16,13,NeighborCleaningRule,0.646,0.721,0.681,0.638,0.889,0.432,0.582,0.553,0.929,0.693
16,14,CondensedNearNeighbor,0.646,0.667,0.663,0.646,0.769,0.541,0.635,0.564,0.786,0.657
16,15,RandomUnderReSam,0.646,0.638,0.633,0.634,0.675,0.73,0.701,0.6,0.536,0.566
16,15,NearestNeighborAll,0.646,0.721,0.681,0.638,0.889,0.432,0.582,0.553,0.929,0.693
17,2,RandomOver,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
17,2,Smote,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
17,2,SmoteN,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
17,2,RandomUnder,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
17,2,NearMiss,0.646,0.64,0.641,0.641,0.694,0.676,0.685,0.586,0.607,0.596
17,2,OnesidedSelection,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
17,3,NearestNeighbor,0.646,0.721,0.681,0.638,0.889,0.432,0.582,0.553,0.929,0.693
17,3,NearestNeighborAll,0.646,0.721,0.681,0.638,0.889,0.432,0.582,0.553,0.929,0.693
17,4,NearestNeighborAll,0.646,0.721,0.681,0.638,0.889,0.432,0.582,0.553,0.929,0.693
17,6,SmoteENN,0.646,0.659,0.659,0.646,0.75,0.568,0.646,0.568,0.75,0.646
17,6,NearestNeighborMode,0.646,0.659,0.659,0.646,0.75,0.568,0.646,0.568,0.75,0.646
17,7,CondensedNearNeighbor,0.646,0.703,0.676,0.641,0.85,0.459,0.596,0.556,0.893,0.685
17,8,NearestNeighbor,0.646,0.721,0.681,0.638,0.889,0.432,0.582,0.553,0.929,0.693
17,8,NearestNeighborMode,0.646,0.647,0.65,0.645,0.719,0.622,0.667,0.576,0.679,0.623
17,9,RandomUnder,0.646,0.638,0.633,0.634,0.675,0.73,0.701,0.6,0.536,0.566
17,9,CondensedNearNeighbor,0.646,0.652,0.654,0.646,0.733,0.595,0.657,0.571,0.714,0.635
17,10,NearestNeighborAll,0.646,0.721,0.681,0.638,0.889,0.432,0.582,0.553,0.929,0.693
17,11,allKNN,0.646,0.64,0.641,0.641,0.694,0.676,0.685,0.586,0.607,0.596
17,12,SmoteENN,0.646,0.652,0.654,0.646,0.733,0.595,0.657,0.571,0.714,0.635
17,13,allKNN,0.646,0.688,0.672,0.643,0.818,0.486,0.61,0.558,0.857,0.676
17,15,Smote,0.646,0.638,0.633,0.634,0.675,0.73,0.701,0.6,0.536,0.566
17,15,allKNN,0.646,0.64,0.641,0.641,0.694,0.676,0.685,0.586,0.607,0.596
18,2,borderline,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
18,2,SmoteN,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
18,2,clusterCen,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
18,2,RandomUnder,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
18,3,SmoteENN,0.646,0.676,0.667,0.645,0.792,0.514,0.623,0.561,0.821,0.667
18,4,NearestNeighborMode,0.646,0.652,0.654,0.646,0.733,0.595,0.657,0.571,0.714,0.635
18,4,allKNN,0.646,0.667,0.663,0.646,0.769,0.541,0.635,0.564,0.786,0.657
18,5,RepeatedNearNeighbor,0.646,0.744,0.685,0.634,0.938,0.405,0.566,0.551,0.964,0.701
18,6,RandomUnderReSam,0.646,0.667,0.663,0.646,0.769,0.541,0.635,0.564,0.786,0.657
18,6,NearestNeighborMode,0.646,0.659,0.659,0.646,0.75,0.568,0.646,0.568,0.75,0.646
18,7,NearestNeighborAll,0.646,0.703,0.676,0.641,0.85,0.459,0.596,0.556,0.893,0.685
18,8,CondensedNearNeighbor,0.646,0.659,0.659,0.646,0.75,0.568,0.646,0.568,0.75,0.646
18,9,borderline,0.646,0.638,0.633,0.634,0.675,0.73,0.701,0.6,0.536,0.566
18,10,allKNN,0.646,0.676,0.667,0.645,0.792,0.514,0.623,0.561,0.821,0.667
18,11,RandomUnder,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
18,11,NearestNeighbor,0.646,0.721,0.681,0.638,0.889,0.432,0.582,0.553,0.929,0.693
18,11,NearestNeighborAll,0.646,0.721,0.681,0.638,0.889,0.432,0.582,0.553,0.929,0.693
18,11,InstanceHardness,0.646,0.652,0.654,0.646,0.733,0.595,0.657,0.571,0.714,0.635
18,13,NearestNeighborMode,0.646,0.667,0.663,0.646,0.769,0.541,0.635,0.564,0.786,0.657
18,13,allKNN,0.646,0.688,0.672,0.643,0.818,0.486,0.61,0.558,0.857,0.676
18,14,RepeatedNearNeighbor,0.646,0.703,0.676,0.641,0.85,0.459,0.596,0.556,0.893,0.685
18,15,RandomUnderReSam,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
18,15,NearestNeighborMode,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
18,15,RepeatedNearNeighbor,0.646,0.721,0.681,0.638,0.889,0.432,0.582,0.553,0.929,0.693
18,15,NeighborCleaningRule,0.646,0.652,0.654,0.646,0.733,0.595,0.657,0.571,0.714,0.635
18,15,InstanceHardness,0.646,0.64,0.641,0.641,0.694,0.676,0.685,0.586,0.607,0.596
19,1,SmoteENN,0.646,0.64,0.641,0.641,0.694,0.676,0.685,0.586,0.607,0.596
19,2,RandomOver,0.646,0.638,0.637,0.638,0.684,0.703,0.693,0.593,0.571,0.582
